"","deploy_id","meanSpeed","meanThirdQuartile","maxSpeed","displacementSpeed","displacementAngle","currentSpeed","currentDirection","swimSpeed","swimDirection"
"132",282,0.453653270313343,0.977554990492265,3.66035246842375,2.56484081588115,328.482193153227,2.26666666666667,342,0.641104187204541,272.748444180676
"133",285,0.572404111827368,1.31644499477087,3.65944162318067,2.54578523336065,345.716889990577,2,338,0.624582671461165,11.1830343677983
"134",286,0.957447727066618,1.7753491266416,4.60318582974429,5.37905337237751,354.685231816193,4.6,352,0.813180184635723,10.0531029471099
"135",287,0.379166993344301,0.849565115624616,2.72478571727655,2.01413627192824,349.217491913539,2.4,359,0.538017837550849,218.499690238297
"136",288,0.686423474904684,1.42008420255534,5.07187056390201,2.84224546507157,13.0911965013553,2.8,3,0.498008315795604,93.1983175432389
"137",291,0.492394685157641,0.930573026358737,1.77584959038354,3.35077527237472,55.2405227465498,4,239,0.692226297209633,77.5050292190256
"138",292,0.330331415110992,0.678269211826919,1.62249874485802,8.59040516634825,21.107022798372,8.26666666666667,205,0.657663253850966,142.523768562835
"139",294,0.855769142762059,1.50550756305197,4.40637635766173,1.22870322154424,17.765739372045,1.06666666666667,198,0.162104146814059,196.224091824267
"140",295,0.341333317736669,0.61219857483019,0.888355923194986,3.16351418326385,2.51674668319839,3.93333333333333,359,0.799677830635486,164.956336166282
"141",296,0.486605868708165,0.889117923435335,1.61798998037094,4.20544730451161,343.53790922041,3.86666666666667,351,0.62466152080381,290.033859659207
"142",298,0.448990465484043,0.754496445952679,1.59775662871694,4.06193314593155,0.120426680865707,3.66666666666667,353,0.621258838892208,47.139716971534
"143",299,0.78502070490591,1.24344687538531,1.82426243176238,2.6837255505796,351.333260069034,3.06666666666667,2,0.656558541236253,231.164724608976
"144",300,0.579606675750307,1.00547813338871,2.03499731432195,6.48304270146189,357.950281749189,6.26666666666667,1,0.402362040921585,301.993790099652
"145",301,0.671388214882752,1.00422943107358,1.50854013083982,6.3807187744201,356.623966405759,6.6,359,0.347125861176292,228.645974336963
"146",303,0.432385507905728,0.778933897103319,2.34556397008216,6.04212794408546,9.21539197665964,5.93333333333333,5,0.453653270313343,83.2414215928136
"147",305,0.460615944818715,0.894043490863592,2.02874683634864,0.970375161395289,56.5238339947555,0.866666666666667,354,0.957447727066618,109.949270676202
"148",308,0.523750141471613,1.13078554454301,3.30713218878675,1.13447498662055,21.9825488524976,1.33333333333333,351,0.686423474904684,112.702401120139
"149",309,0.273113434027102,0.551228661101332,1.33842456894923,9.30850454587833,358.931823799719,9.2,357,0.330331415110992,68.7926986694325
"150",310,1.15381745828186,1.880817777228,4.84228180580922,1.60465847261428,343.076715274511,1.93333333333333,9,0.855769142762059,244.058314643351
"151",312,0.63921151179749,1.25497792474059,3.21343262964928,2.85680121811974,342.8289490302,3.33333333333333,341,0.486605868708165,150.200462774485
"152",313,0.602972213610006,1.27912117531635,2.86863634818886,4.22054848909943,339.250083848832,3.8,337,0.448990465484043,358.657616450748
"153",314,0.616140261535981,1.2018628762057,3.30716806587564,2.82423110782698,346.418168892818,3.2,338,0.579606675750307,112.492458773055
"154",316,0.257161702405078,0.654537197750165,2.81546587814132,4.30942347059492,353.902141872538,4.2,347,0.523750141471613,68.4140204055385
"155",318,0.441563895538809,0.810142721887878,1.2512238490058,3.78999980266457,357.774518244143,4.4,344,1.15381745828186,112.546417915628
"156",319,0.513346779820689,0.878297227535958,1.87142878288739,3.71537225794711,22.3511263786537,3.33333333333333,14,0.63921151179749,71.5854943762247
"157",324,0.563059743901028,1.03506811641529,6.59089116193765,2.15901376835435,30.129758674893,2.33333333333333,15,0.616140261535981,128.852507597076
"158",328,0.262869740820711,0.557339202848139,1.49300356146929,1.54238108272141,5.84938122266158,1.6,15,0.257161702405078,267.519221835777
"159",329,0.254775109538669,0.54408496889808,2.19311609374303,5.70999395261253,65.5263138084009,6.2,247,0.513346779820689,83.6223056766451
"160",330,0.733474603962764,1.75295459282817,3.11020684922172,0.41428697878962,8.19934452969276,0.666666666666667,192,0.254775109538669,18.1876932270208
"161",331,0.479873934667312,0.93537094123446,1.99529256397919,NA,NA,9.26666666666667,NA,0.479873934667312,45.3045046366897
"162",332,0.398505556746395,0.841867542129409,1.37754042550085,5.09995164363076,19.5699859105761,5.53333333333333,196,0.545290175237568,340.382381651486
"163",333,0.545290175237568,0.889903749053091,1.18100742897352,2.17485469205009,19.6435899657765,1.86666666666667,188,0.511920062311102,247.029307039074
"164",334,0.299995389623367,0.56595855673182,0.888507159694886,3.55678839194357,20.2206910471439,2.86666666666667,196,0.729090202229273,217.041352615327
