FID,lon,lat
575919,-88.24341,21.56373
575919,-88.24341,21.56373
575919,-88.24367,21.56401
575919,-88.24367,21.56401
575919,-88.24329,21.56404
575919,-88.24329,21.56404
575919,-88.24324,21.56419
575919,-88.24324,21.56419
575919,-88.24366,21.56434
575919,-88.24366,21.56434
575919,-88.24386,21.56472
575919,-88.24386,21.56472
575919,-88.24367,21.56494
575919,-88.24367,21.56494
575919,-88.24352,21.56493
575919,-88.24352,21.56493
575919,-88.24338,21.56546
575919,-88.24338,21.56546
575919,-88.24295,21.56569
575919,-88.24295,21.56569
575919,-88.2423,21.56556
575919,-88.2423,21.56556
575919,-88.24224,21.56563
575919,-88.24224,21.56563
575919,-88.24199,21.56547
575919,-88.24199,21.56547
575919,-88.24192,21.56551
575919,-88.24192,21.56551
575919,-88.24205,21.56627
575919,-88.24205,21.56627
575919,-88.24209,21.56646
575919,-88.24209,21.56646
575919,-88.24225,21.5665
575919,-88.24225,21.5665
575919,-88.2424,21.56661
575919,-88.2424,21.56661
575919,-88.24267,21.56657
575919,-88.24267,21.56657
575919,-88.24299,21.56681
575919,-88.24299,21.56681
575919,-88.24289,21.56706
575919,-88.24289,21.56706
575919,-88.24256,21.56717
575919,-88.24256,21.56717
575919,-88.24248,21.56744
575919,-88.24248,21.56744
575919,-88.24216,21.56764
575919,-88.24216,21.56764
575919,-88.24208,21.56764
575919,-88.24208,21.56764
575919,-88.24176,21.56792
575919,-88.24176,21.56792
575919,-88.2413,21.56791
575919,-88.2413,21.56791
575919,-88.24068,21.56765
575919,-88.24068,21.56765
575919,-88.2406,21.56735
575919,-88.2406,21.56735
575919,-88.24027,21.56712
575919,-88.24027,21.56712
575919,-88.24003,21.56711
575919,-88.24003,21.56711
575919,-88.23966,21.56681
575919,-88.23966,21.56681
575919,-88.23913,21.5667
575919,-88.23913,21.5667
575919,-88.23886,21.56695
575919,-88.23886,21.56695
575919,-88.23859,21.56688
575919,-88.23859,21.56688
575919,-88.23855,21.56655
575919,-88.23855,21.56655
575919,-88.23825,21.56692
575919,-88.23825,21.56692
575919,-88.2382,21.56731
575919,-88.2382,21.56731
575919,-88.23799,21.56756
575919,-88.23799,21.56756
575919,-88.23797,21.568
575919,-88.23797,21.568
575919,-88.23787,21.56823
575919,-88.23787,21.56823
575919,-88.2374,21.56802
575919,-88.2374,21.56802
575919,-88.23722,21.56785
575919,-88.23722,21.56785
575919,-88.23706,21.5679
575919,-88.23706,21.5679
575919,-88.23698,21.5679
575919,-88.23698,21.5679
575919,-88.23695,21.56795
575919,-88.23695,21.56795
575919,-88.23712,21.56808
575919,-88.23712,21.56808
575919,-88.23705,21.5684
575919,-88.23705,21.5684
575919,-88.23643,21.56832
575919,-88.23643,21.56832
575919,-88.23558,21.56794
575919,-88.23558,21.56794
575919,-88.23471,21.56812
575919,-88.23471,21.56812
575919,-88.23475,21.56831
575919,-88.23475,21.56831
575919,-88.23402,21.56842
575919,-88.23402,21.56842
575919,-88.23397,21.56866
575919,-88.23397,21.56866
575919,-88.23354,21.56859
575919,-88.23354,21.56859
575919,-88.23342,21.5685
575919,-88.23342,21.5685
575919,-88.23218,21.56825
575919,-88.23218,21.56825
575919,-88.23099,21.56788
575919,-88.23099,21.56788
575919,-88.23028,21.56769
575919,-88.23028,21.56769
575919,-88.23022,21.5677
575919,-88.23022,21.5677
575919,-88.22957,21.56755
575919,-88.22957,21.56755
575919,-88.229,21.56705
575919,-88.229,21.56705
575919,-88.22891,21.56707
575919,-88.22891,21.56707
575919,-88.22882,21.56708
575919,-88.22882,21.56708
575919,-88.22873,21.56701
575919,-88.22873,21.56701
575919,-88.22873,21.56695
575919,-88.22873,21.56695
575919,-88.22879,21.56688
575919,-88.22879,21.56688
575919,-88.22913,21.56682
575919,-88.22913,21.56682
575919,-88.22917,21.56671
575919,-88.22917,21.56671
575919,-88.22915,21.56653
575919,-88.22915,21.56653
575919,-88.22903,21.56645
575919,-88.22903,21.56645
575919,-88.22883,21.56647
575919,-88.22883,21.56647
575919,-88.22875,21.56643
575919,-88.22875,21.56643
575919,-88.22875,21.56639
575919,-88.22875,21.56639
575919,-88.22889,21.5663
575919,-88.22889,21.5663
575919,-88.2289,21.56616
575919,-88.2289,21.56616
575919,-88.22875,21.56612
575919,-88.22875,21.56612
575919,-88.22876,21.56618
575919,-88.22876,21.56618
575919,-88.22882,21.56621
575919,-88.22882,21.56621
575919,-88.22874,21.56631
575919,-88.22874,21.56631
575919,-88.2287,21.56638
575919,-88.2287,21.56638
575919,-88.2287,21.56646
575919,-88.2287,21.56646
575919,-88.22882,21.56653
575919,-88.22882,21.56653
575919,-88.22889,21.56658
575919,-88.22889,21.56658
575919,-88.22903,21.56658
575919,-88.22903,21.56658
575919,-88.22909,21.56664
575919,-88.22909,21.56664
575919,-88.22913,21.56673
575919,-88.22913,21.56673
575919,-88.22899,21.56676
575919,-88.22899,21.56676
575919,-88.22877,21.56674
575919,-88.22877,21.56674
575919,-88.22868,21.56679
575919,-88.22868,21.56679
575919,-88.2286,21.56684
575919,-88.2286,21.56684
575919,-88.22858,21.56696
575919,-88.22858,21.56696
575919,-88.22861,21.56704
575919,-88.22861,21.56704
575919,-88.22868,21.56712
575919,-88.22868,21.56712
575919,-88.22873,21.56715
575919,-88.22873,21.56715
575919,-88.22868,21.56721
575919,-88.22868,21.56721
575919,-88.22854,21.56728
575919,-88.22854,21.56728
575919,-88.22845,21.56725
575919,-88.22845,21.56725
575919,-88.22836,21.56732
575919,-88.22836,21.56732
575919,-88.22832,21.56732
575919,-88.22832,21.56732
575919,-88.22811,21.56746
575919,-88.22811,21.56746
575919,-88.2279,21.56745
575919,-88.2279,21.56745
575919,-88.22728,21.56766
575919,-88.22728,21.56766
575919,-88.22721,21.56759
575919,-88.22721,21.56759
575919,-88.22716,21.5676
575919,-88.22716,21.5676
575919,-88.22706,21.56766
575919,-88.22706,21.56766
575919,-88.22668,21.56767
575919,-88.22668,21.56767
575919,-88.22656,21.56763
575919,-88.22656,21.56763
575919,-88.22641,21.56762
575919,-88.22641,21.56762
575919,-88.22624,21.56767
575919,-88.22624,21.56767
575919,-88.22615,21.56762
575919,-88.22615,21.56762
575919,-88.22598,21.56771
575919,-88.22598,21.56771
575919,-88.22584,21.56773
575919,-88.22584,21.56773
575919,-88.22571,21.56744
575919,-88.22571,21.56744
575919,-88.22575,21.5673
575919,-88.22575,21.5673
575919,-88.22568,21.56706
575919,-88.22568,21.56706
575919,-88.22559,21.56702
575919,-88.22559,21.56702
575919,-88.22552,21.56709
575919,-88.22552,21.56709
575919,-88.2254,21.56708
575919,-88.2254,21.56708
575919,-88.22538,21.567
575919,-88.22538,21.567
575919,-88.22541,21.56694
575919,-88.22541,21.56694
575919,-88.22535,21.56692
575919,-88.22535,21.56692
575919,-88.2253,21.56699
575919,-88.2253,21.56699
575919,-88.22526,21.56705
575919,-88.22526,21.56705
575919,-88.22541,21.56715
575919,-88.22541,21.56715
575919,-88.22552,21.56723
575919,-88.22552,21.56723
575919,-88.2252,21.56769
575919,-88.2252,21.56769
575919,-88.22512,21.56769
575919,-88.22512,21.56769
575919,-88.22508,21.56774
575919,-88.22508,21.56774
575919,-88.22525,21.56832
575920,-88.22525,21.56832
575920,-88.22511,21.56835
575920,-88.22511,21.56835
575920,-88.22505,21.56845
575920,-88.22505,21.56845
575920,-88.22499,21.56843
575920,-88.22499,21.56843
575920,-88.22495,21.56847
575920,-88.22495,21.56847
575920,-88.22496,21.56852
575920,-88.22496,21.56852
575920,-88.22485,21.56857
575920,-88.22485,21.56857
575920,-88.22466,21.56867
575920,-88.22466,21.56867
575920,-88.2242,21.56912
575920,-88.2242,21.56912
575920,-88.22398,21.56902
575920,-88.22398,21.56902
575920,-88.2238,21.56928
575920,-88.2238,21.56928
575920,-88.22367,21.56929
575920,-88.22367,21.56929
575920,-88.22342,21.56944
575920,-88.22342,21.56944
575920,-88.22334,21.56928
575920,-88.22334,21.56928
575920,-88.22334,21.56912
575920,-88.22334,21.56912
575920,-88.22252,21.56961
575920,-88.22252,21.56961
575920,-88.22245,21.56986
575920,-88.22245,21.56986
575920,-88.22178,21.56975
575920,-88.22178,21.56975
575920,-88.22178,21.56957
575920,-88.22178,21.56957
575920,-88.2213,21.56966
575920,-88.2213,21.56966
575920,-88.22101,21.56992
575920,-88.22101,21.56992
575920,-88.22084,21.5698
575920,-88.22084,21.5698
575920,-88.22039,21.56995
575920,-88.22039,21.56995
575920,-88.22012,21.56993
575920,-88.22012,21.56993
575920,-88.21993,21.57007
575920,-88.21993,21.57007
575920,-88.21964,21.56999
575920,-88.21964,21.56999
575920,-88.21964,21.56989
575920,-88.21964,21.56989
575920,-88.21942,21.56995
575920,-88.21942,21.56995
575920,-88.21885,21.56987
575920,-88.21885,21.56987
575920,-88.21763,21.56926
575920,-88.21763,21.56926
575920,-88.21686,21.56919
575920,-88.21686,21.56919
575920,-88.21629,21.56897
575920,-88.21629,21.56897
575920,-88.21593,21.56876
575920,-88.21593,21.56876
575920,-88.21581,21.56807
575920,-88.21581,21.56807
575920,-88.21555,21.56793
575920,-88.21555,21.56793
575920,-88.21519,21.56755
575920,-88.21519,21.56755
575920,-88.21519,21.56784
575920,-88.21519,21.56784
575920,-88.21563,21.56821
575920,-88.21563,21.56821
575920,-88.21568,21.56903
575920,-88.21568,21.56903
575920,-88.21508,21.56935
575920,-88.21508,21.56935
575920,-88.21504,21.56964
575920,-88.21504,21.56964
575920,-88.21428,21.56989
575920,-88.21428,21.56989
575920,-88.21428,21.57045
575920,-88.21428,21.57045
575920,-88.21406,21.57055
575920,-88.21406,21.57055
575920,-88.21383,21.57083
575920,-88.21383,21.57083
575920,-88.21325,21.57135
575920,-88.21325,21.57135
575920,-88.21247,21.57163
575920,-88.21247,21.57163
575920,-88.21111,21.57307
575920,-88.21111,21.57307
575920,-88.21049,21.57416
575920,-88.21049,21.57416
575920,-88.21063,21.57563
575920,-88.21063,21.57563
575920,-88.21092,21.57646
575920,-88.21092,21.57646
575920,-88.21099,21.5768
575920,-88.21099,21.5768
575920,-88.2113,21.57713
575920,-88.2113,21.57713
575920,-88.21134,21.57736
575920,-88.21134,21.57736
575920,-88.21117,21.57766
575920,-88.21117,21.57766
575920,-88.21135,21.57808
575920,-88.21135,21.57808
575920,-88.21173,21.57852
575920,-88.21173,21.57852
575920,-88.21187,21.57927
575920,-88.21187,21.57927
575920,-88.21209,21.57967
575920,-88.21209,21.57967
575920,-88.21199,21.58035
575920,-88.21199,21.58035
575920,-88.21174,21.58084
575920,-88.21174,21.58084
575920,-88.21117,21.58144
575920,-88.21117,21.58144
575920,-88.21096,21.5818
575920,-88.21096,21.5818
575920,-88.21103,21.58222
575920,-88.21103,21.58222
575920,-88.21118,21.58264
575920,-88.21118,21.58264
575920,-88.21113,21.58283
575920,-88.21113,21.58283
575920,-88.21091,21.58306
575920,-88.21091,21.58306
575920,-88.21084,21.58289
575920,-88.21084,21.58289
575920,-88.21061,21.58286
575920,-88.21061,21.58286
575920,-88.21059,21.5828
575920,-88.21059,21.5828
575920,-88.21036,21.58284
575920,-88.21036,21.58284
575920,-88.20998,21.58319
575920,-88.20998,21.58319
575920,-88.20973,21.58355
575920,-88.20973,21.58355
575920,-88.20988,21.58383
575920,-88.20988,21.58383
575920,-88.21026,21.58401
575920,-88.21026,21.58401
575920,-88.21017,21.58426
575920,-88.21017,21.58426
575920,-88.21033,21.58446
575920,-88.21033,21.58446
575920,-88.21033,21.58462
575920,-88.21033,21.58462
575920,-88.21008,21.58445
575920,-88.21008,21.58445
575920,-88.20977,21.58445
575920,-88.20977,21.58445
575920,-88.20934,21.58441
575920,-88.20934,21.58441
575920,-88.20909,21.58419
575920,-88.20909,21.58419
575920,-88.2088,21.58407
575920,-88.2088,21.58407
575920,-88.20868,21.58408
575920,-88.20868,21.58408
575920,-88.20826,21.58352
575920,-88.20826,21.58352
575920,-88.20811,21.58343
575920,-88.20811,21.58343
575920,-88.20792,21.58347
575920,-88.20792,21.58347
575920,-88.20779,21.58279
575920,-88.20779,21.58279
575920,-88.20775,21.58237
575920,-88.20775,21.58237
575920,-88.20787,21.58113
575920,-88.20787,21.58113
575920,-88.20801,21.58115
575920,-88.20801,21.58115
575920,-88.20842,21.58115
575920,-88.20842,21.58115
575920,-88.20782,21.58095
575920,-88.20782,21.58095
575920,-88.20773,21.58058
575920,-88.20773,21.58058
575920,-88.20752,21.58024
575920,-88.20752,21.58024
575920,-88.20733,21.58012
575920,-88.20733,21.58012
575920,-88.20644,21.57959
575920,-88.20644,21.57959
575920,-88.20555,21.57885
575920,-88.20555,21.57885
575920,-88.20508,21.57876
575920,-88.20508,21.57876
575920,-88.20492,21.57855
575920,-88.20492,21.57855
575920,-88.20438,21.57833
575920,-88.20438,21.57833
575920,-88.20415,21.57797
575920,-88.20415,21.57797
575920,-88.2038,21.57792
575920,-88.2038,21.57792
575920,-88.20351,21.57776
575920,-88.20351,21.57776
575920,-88.20331,21.57749
575920,-88.20331,21.57749
575920,-88.20275,21.57701
575920,-88.20275,21.57701
575920,-88.20257,21.57685
575920,-88.20257,21.57685
575920,-88.20171,21.57656
575920,-88.20171,21.57656
575920,-88.20099,21.5764
575920,-88.20099,21.5764
575920,-88.20066,21.57636
575920,-88.20066,21.57636
575920,-88.20057,21.576
575920,-88.20057,21.576
575920,-88.19982,21.57607
575920,-88.19982,21.57607
575920,-88.19938,21.57616
575920,-88.19938,21.57616
575920,-88.19867,21.57593
575920,-88.19867,21.57593
575920,-88.19818,21.576
575920,-88.19818,21.576
575920,-88.19797,21.57645
575920,-88.19797,21.57645
575920,-88.1978,21.57656
575920,-88.1978,21.57656
575920,-88.19715,21.57666
575920,-88.19715,21.57666
575920,-88.19716,21.57624
575920,-88.19716,21.57624
575920,-88.19736,21.57601
575920,-88.19736,21.57601
575920,-88.19722,21.57591
575920,-88.19722,21.57591
575920,-88.19705,21.57611
575920,-88.19705,21.57611
575920,-88.19705,21.57624
575920,-88.19705,21.57624
575920,-88.19687,21.57641
575920,-88.19687,21.57641
575920,-88.19678,21.57661
575920,-88.19678,21.57661
575920,-88.19671,21.57635
575920,-88.19671,21.57635
575920,-88.19647,21.57634
575920,-88.19647,21.57634
575920,-88.19623,21.57645
575920,-88.19623,21.57645
575920,-88.19605,21.57664
575920,-88.19605,21.57664
575920,-88.19619,21.57688
575920,-88.19619,21.57688
575920,-88.19632,21.57706
575920,-88.19632,21.57706
575920,-88.19629,21.57747
575920,-88.19629,21.57747
575920,-88.19542,21.57792
575920,-88.19542,21.57792
575920,-88.19507,21.57797
575920,-88.19507,21.57797
575920,-88.19481,21.57806
575920,-88.19481,21.57806
575920,-88.19451,21.57829
575920,-88.19451,21.57829
575920,-88.19414,21.57831
575920,-88.19414,21.57831
575920,-88.19372,21.57839
575920,-88.19372,21.57839
575920,-88.1934,21.57868
575920,-88.1934,21.57868
575920,-88.19326,21.57894
575920,-88.19326,21.57894
575920,-88.19274,21.57942
575920,-88.19274,21.57942
575920,-88.19247,21.57942
575920,-88.19247,21.57942
575920,-88.19215,21.57934
575920,-88.19215,21.57934
575920,-88.19222,21.57973
575920,-88.19222,21.57973
575920,-88.19229,21.58005
575920,-88.19229,21.58005
575920,-88.1922,21.58019
575920,-88.1922,21.58019
575920,-88.19183,21.58023
575920,-88.19183,21.58023
575920,-88.19136,21.58036
575920,-88.19136,21.58036
575920,-88.19105,21.58045
575920,-88.19105,21.58045
575920,-88.19029,21.58064
575920,-88.19029,21.58064
575920,-88.18991,21.5808
575920,-88.18991,21.5808
575920,-88.18967,21.58127
575920,-88.18967,21.58127
575920,-88.18931,21.58139
575920,-88.18931,21.58139
575920,-88.18921,21.58152
575920,-88.18921,21.58152
575920,-88.18869,21.58164
575920,-88.18869,21.58164
575920,-88.18835,21.5821
575920,-88.18835,21.5821
575920,-88.18824,21.58233
575920,-88.18824,21.58233
575920,-88.18794,21.58259
575920,-88.18794,21.58259
575920,-88.18758,21.58266
575920,-88.18758,21.58266
575920,-88.18744,21.58266
575920,-88.18744,21.58266
575920,-88.18744,21.58255
575920,-88.18744,21.58255
575920,-88.18699,21.58254
575920,-88.18699,21.58254
575920,-88.18674,21.58246
575920,-88.18674,21.58246
575920,-88.18653,21.58262
575920,-88.18653,21.58262
575920,-88.1864,21.58292
575920,-88.1864,21.58292
575920,-88.18644,21.58304
575920,-88.18644,21.58304
575920,-88.18642,21.58316
575920,-88.18642,21.58316
575920,-88.18633,21.58317
575920,-88.18633,21.58317
575920,-88.18627,21.58305
575920,-88.18627,21.58305
575920,-88.18617,21.58307
575920,-88.18617,21.58307
575920,-88.18611,21.58301
575920,-88.18611,21.58301
575920,-88.18602,21.58303
575920,-88.18602,21.58303
575920,-88.18602,21.58307
575920,-88.18602,21.58307
575920,-88.18609,21.58313
575920,-88.18609,21.58313
575920,-88.1862,21.58321
575920,-88.1862,21.58321
575920,-88.18624,21.58333
575920,-88.18624,21.58333
575920,-88.18635,21.5833
575920,-88.18635,21.5833
575920,-88.18645,21.58344
575920,-88.18645,21.58344
575920,-88.18655,21.58343
575920,-88.18655,21.58343
575920,-88.18666,21.58344
575920,-88.18666,21.58344
575920,-88.18663,21.58351
575920,-88.18663,21.58351
575920,-88.18675,21.58374
575920,-88.18675,21.58374
575920,-88.18677,21.58389
575920,-88.18677,21.58389
575920,-88.18674,21.58397
575920,-88.18674,21.58397
575920,-88.18687,21.58411
575920,-88.18687,21.58411
575920,-88.18668,21.58406
575920,-88.18668,21.58406
575920,-88.18658,21.58414
575920,-88.18658,21.58414
575920,-88.18641,21.58414
575920,-88.18641,21.58414
575920,-88.18651,21.58423
575920,-88.18651,21.58423
575920,-88.18639,21.58432
575920,-88.18639,21.58432
575920,-88.18615,21.58443
575920,-88.18615,21.58443
575920,-88.18601,21.58448
575920,-88.18601,21.58448
575920,-88.18596,21.58467
575920,-88.18596,21.58467
575920,-88.18607,21.58484
575920,-88.18607,21.58484
575920,-88.18595,21.58487
575920,-88.18595,21.58487
575920,-88.186,21.58502
575920,-88.186,21.58502
575920,-88.18595,21.58541
575920,-88.18595,21.58541
575920,-88.18483,21.58598
575920,-88.18483,21.58598
575920,-88.18478,21.58605
575920,-88.18478,21.58605
575920,-88.18468,21.58604
575920,-88.18468,21.58604
575920,-88.18452,21.58613
575920,-88.18452,21.58613
575920,-88.18452,21.58622
575920,-88.18452,21.58622
575920,-88.18439,21.5863
575920,-88.18439,21.5863
575920,-88.18431,21.58627
575920,-88.18431,21.58627
575920,-88.18419,21.58632
575920,-88.18419,21.58632
575920,-88.18413,21.58631
575920,-88.18413,21.58631
575920,-88.1841,21.58624
575920,-88.1841,21.58624
575920,-88.1842,21.58618
575920,-88.1842,21.58618
575920,-88.18425,21.58613
575920,-88.18425,21.58613
575920,-88.18432,21.58615
575920,-88.18432,21.58615
575920,-88.18434,21.58607
575920,-88.18434,21.58607
575920,-88.18431,21.58599
575920,-88.18431,21.58599
575920,-88.18421,21.58594
575920,-88.18421,21.58594
575920,-88.18413,21.58593
575920,-88.18413,21.58593
575920,-88.18406,21.58591
575920,-88.18406,21.58591
575920,-88.18403,21.5858
575920,-88.18403,21.5858
575920,-88.18406,21.58573
575920,-88.18406,21.58573
575920,-88.18412,21.58574
575920,-88.18412,21.58574
575920,-88.1842,21.58568
575920,-88.1842,21.58568
575920,-88.18422,21.58562
575920,-88.18422,21.58562
575920,-88.18419,21.58561
575920,-88.18419,21.58561
575920,-88.18409,21.58565
575920,-88.18409,21.58565
575920,-88.18397,21.58568
575920,-88.18397,21.58568
575920,-88.18397,21.58579
575920,-88.18397,21.58579
575920,-88.18396,21.58591
575920,-88.18396,21.58591
575920,-88.18408,21.586
575920,-88.18408,21.586
575920,-88.18414,21.58605
575920,-88.18414,21.58605
575920,-88.18423,21.58605
575920,-88.18423,21.58605
575920,-88.18416,21.58613
575920,-88.18416,21.58613
575920,-88.18408,21.58616
575920,-88.18408,21.58616
575920,-88.18405,21.58623
575920,-88.18405,21.58623
575920,-88.184,21.58625
575920,-88.184,21.58625
575920,-88.18394,21.58622
575920,-88.18394,21.58622
575920,-88.18394,21.58629
575920,-88.18394,21.58629
575920,-88.18397,21.58636
575920,-88.18397,21.58636
575920,-88.18395,21.5865
575920,-88.18395,21.5865
575920,-88.18387,21.58647
575920,-88.18387,21.58647
575920,-88.18382,21.58648
575920,-88.18382,21.58648
575920,-88.1838,21.58654
575920,-88.1838,21.58654
575920,-88.18383,21.58661
575920,-88.18383,21.58661
575920,-88.18385,21.58671
575920,-88.18385,21.58671
575920,-88.18389,21.58672
575920,-88.18389,21.58672
575920,-88.18387,21.58658
575920,-88.18387,21.58658
575920,-88.1839,21.58656
575920,-88.1839,21.58656
575920,-88.18396,21.58657
575920,-88.18396,21.58657
575920,-88.18403,21.58655
575920,-88.18403,21.58655
575920,-88.18427,21.58671
575920,-88.18427,21.58671
575920,-88.18445,21.58695
575920,-88.18445,21.58695
575920,-88.18445,21.58702
575920,-88.18445,21.58702
575920,-88.18441,21.58705
575920,-88.18441,21.58705
575920,-88.18435,21.58734
575920,-88.18435,21.58734
575920,-88.1843,21.58739
575920,-88.1843,21.58739
575920,-88.18433,21.58741
575920,-88.18433,21.58741
575920,-88.18429,21.58749
575920,-88.18429,21.58749
575920,-88.18424,21.58749
575920,-88.18424,21.58749
575920,-88.18414,21.58761
575920,-88.18414,21.58761
575920,-88.18402,21.5877
575920,-88.18402,21.5877
575920,-88.18396,21.58776
575920,-88.18396,21.58776
575920,-88.18387,21.58799
575920,-88.18387,21.58799
575920,-88.18379,21.58799
575920,-88.18379,21.58799
575920,-88.18371,21.58806
575920,-88.18371,21.58806
575920,-88.1835,21.58825
575920,-88.1835,21.58825
575920,-88.18323,21.58845
575920,-88.18323,21.58845
575920,-88.18315,21.58847
575920,-88.18315,21.58847
575920,-88.18296,21.5885
575920,-88.18296,21.5885
575920,-88.18284,21.58852
575920,-88.18284,21.58852
575920,-88.1827,21.58859
575920,-88.1827,21.58859
575920,-88.1825,21.58868
575920,-88.1825,21.58868
575920,-88.18224,21.58872
575920,-88.18224,21.58872
575920,-88.18211,21.58872
575920,-88.18211,21.58872
575920,-88.18192,21.58863
575920,-88.18192,21.58863
575920,-88.18134,21.58845
575920,-88.18134,21.58845
575920,-88.18112,21.58847
575920,-88.18112,21.58847
575920,-88.1809,21.58833
575920,-88.1809,21.58833
575920,-88.18089,21.58829
575920,-88.18089,21.58829
575920,-88.18084,21.58828
575920,-88.18084,21.58828
575920,-88.1808,21.58831
575920,-88.1808,21.58831
575920,-88.18049,21.58818
575920,-88.18049,21.58818
575920,-88.18045,21.58811
575920,-88.18045,21.58811
575920,-88.18037,21.58812
575920,-88.18037,21.58812
575920,-88.18029,21.58807
575920,-88.18029,21.58807
575920,-88.18006,21.58798
575920,-88.18006,21.58798
575920,-88.17991,21.58796
575920,-88.17991,21.58796
575920,-88.1798,21.58798
575920,-88.1798,21.58798
575920,-88.17968,21.58803
575920,-88.17968,21.58803
575920,-88.17933,21.58801
575920,-88.17933,21.58801
575920,-88.17904,21.58805
575920,-88.17904,21.58805
575920,-88.17889,21.58822
575920,-88.17889,21.58822
575920,-88.17879,21.58844
575920,-88.17879,21.58844
575920,-88.17867,21.58856
575920,-88.17867,21.58856
575920,-88.17857,21.58859
575920,-88.17857,21.58859
575920,-88.1785,21.58868
575920,-88.1785,21.58868
575920,-88.17836,21.58868
575920,-88.17836,21.58868
575920,-88.1782,21.58863
575920,-88.1782,21.58863
575920,-88.17793,21.58858
575920,-88.17793,21.58858
575920,-88.17777,21.58857
575920,-88.17777,21.58857
575920,-88.17762,21.58861
575920,-88.17762,21.58861
575920,-88.17747,21.58864
575920,-88.17747,21.58864
575920,-88.17738,21.58864
575920,-88.17738,21.58864
575920,-88.17705,21.58853
575920,-88.17705,21.58853
575920,-88.17676,21.58851
575920,-88.17676,21.58851
575920,-88.17615,21.58837
575920,-88.17615,21.58837
575920,-88.17601,21.58829
575920,-88.17601,21.58829
575920,-88.17588,21.5883
575920,-88.17588,21.5883
575920,-88.17559,21.58826
575920,-88.17559,21.58826
575920,-88.17545,21.58824
575920,-88.17545,21.58824
575920,-88.1754,21.58829
575920,-88.1754,21.58829
575920,-88.17519,21.58828
575920,-88.17519,21.58828
575920,-88.17502,21.58831
575920,-88.17502,21.58831
575920,-88.17491,21.5883
575920,-88.17491,21.5883
575920,-88.17483,21.58817
575920,-88.17483,21.58817
575920,-88.17481,21.588
575920,-88.17481,21.588
575920,-88.17481,21.5879
575920,-88.17481,21.5879
575920,-88.17485,21.58784
575920,-88.17485,21.58784
575920,-88.17496,21.5879
575920,-88.17496,21.5879
575920,-88.17501,21.58789
575920,-88.17501,21.58789
575920,-88.17507,21.58794
575920,-88.17507,21.58794
575920,-88.17515,21.58797
575920,-88.17515,21.58797
575920,-88.17522,21.58794
575920,-88.17522,21.58794
575920,-88.17522,21.58791
575920,-88.17522,21.58791
575920,-88.17513,21.5879
575920,-88.17513,21.5879
575920,-88.17504,21.58786
575920,-88.17504,21.58786
575920,-88.1749,21.58776
575920,-88.1749,21.58776
575920,-88.17483,21.58763
575920,-88.17483,21.58763
575920,-88.17462,21.58741
575920,-88.17462,21.58741
575920,-88.17441,21.58706
575920,-88.17441,21.58706
575920,-88.17442,21.58701
575920,-88.17442,21.58701
575920,-88.17448,21.58689
575920,-88.17448,21.58689
575920,-88.17456,21.58677
575920,-88.17456,21.58677
575920,-88.17459,21.58666
575920,-88.17459,21.58666
575920,-88.17459,21.58653
575920,-88.17459,21.58653
575920,-88.17462,21.5864
575920,-88.17462,21.5864
575920,-88.17456,21.58639
575920,-88.17456,21.58639
575920,-88.17449,21.58652
575920,-88.17449,21.58652
575920,-88.17449,21.58664
575920,-88.17449,21.58664
575920,-88.17437,21.58691
575920,-88.17437,21.58691
575920,-88.17431,21.58692
575920,-88.17431,21.58692
575920,-88.17425,21.58707
575920,-88.17425,21.58707
575920,-88.17445,21.58747
575920,-88.17445,21.58747
575920,-88.17438,21.58775
575920,-88.17438,21.58775
575920,-88.17447,21.5879
575920,-88.17447,21.5879
575920,-88.17457,21.58797
575920,-88.17457,21.58797
575920,-88.17445,21.58833
575920,-88.17445,21.58833
575920,-88.17446,21.58861
575920,-88.17446,21.58861
575920,-88.17447,21.58891
575920,-88.17447,21.58891
575920,-88.17459,21.58908
575920,-88.17459,21.58908
575920,-88.17468,21.58912
575920,-88.17468,21.58912
575920,-88.1748,21.58909
575920,-88.1748,21.58909
575920,-88.17488,21.58912
575920,-88.17488,21.58912
575920,-88.17492,21.58919
575920,-88.17492,21.58919
575920,-88.17494,21.58924
575920,-88.17494,21.58924
575920,-88.17489,21.58933
575920,-88.17489,21.58933
575920,-88.17483,21.58929
575920,-88.17483,21.58929
575920,-88.17457,21.58933
575920,-88.17457,21.58933
575920,-88.17455,21.5894
575920,-88.17455,21.5894
575920,-88.17455,21.58951
575920,-88.17455,21.58951
575920,-88.17447,21.58956
575920,-88.17447,21.58956
575920,-88.17425,21.58963
575920,-88.17425,21.58963
575920,-88.17419,21.58977
575920,-88.17419,21.58977
575920,-88.17407,21.5899
575920,-88.17407,21.5899
575920,-88.17386,21.59005
575920,-88.17386,21.59005
575920,-88.17367,21.59013
575920,-88.17367,21.59013
575920,-88.17335,21.59011
575920,-88.17335,21.59011
575920,-88.17289,21.59015
575920,-88.17289,21.59015
575920,-88.17256,21.59026
575920,-88.17256,21.59026
575920,-88.17243,21.59025
575920,-88.17243,21.59025
575920,-88.17234,21.59029
575920,-88.17234,21.59029
575920,-88.17225,21.59029
575920,-88.17225,21.59029
575920,-88.1721,21.59034
575920,-88.1721,21.59034
575920,-88.17202,21.59032
575920,-88.17202,21.59032
575920,-88.17195,21.59025
575920,-88.17195,21.59025
