"","deploy_id","leg","date_start","date_stop","time_start","time_stop","disc_id","depth..m.","fish_vial","bin_id","batch_id","fish_age..dph.","lat_start","lon_start","lat_stop","lon_stop","sky","sea","wind_dir","wind_speed","tide","location","start_wp","end_wp","drift_direction","drift_distance","In_Behavior","Out_Behavior","n","mean","se.mean","kappa","se.kappa","variance","r","p.value","signif","turn.n","turn.abs.mean","turn.freq.gt45","speed.n","speed.mean","speed.sd","speed.median","meanTemp","maxTemp","minTemp","meanLight","maxLight","minLight","rotationRange","art","current_strength","current_bearing","wind_bearing","zenith","azimuth","azmean","lat","lon","tran_lat","tran_lon","tran_ang","tran_bearing","lab_lat","lab_lon","lab_ang","lab_bearing","moonAlt","moonAz","moonHor","moon_bearing"
"46","223","7/18/2016","7/18/2016","7/18/2016","10:39:00","10:59:00","A","18",5,"8","59",8,16.8234333333333,-88.0730166666667,NA,NA,"mixed","2",70,2,"ebb","near","201","202",348,2,"5","5",80,183.524420968097,1.49713991299704,18.8145914551225,2.93267521292916,0.0269480007562322,0.973051999243768,1.26984216119101e-33,TRUE,65,72.2571841500878,0.584615384615385,71,0.340889256606059,0.243086891618935,0.306774338380707,86.4610222222222,86.641,86.459,1218.84444444444,1536,864,35.4666003704598,FALSE,0.133333333333333,-164.475579031903,113.524420968097,16.9310060810259,73.9600683965601,-109.564352571537,16.8234333333333,-88.0730166666667,16.8175333,-88.0766,211.272034416962,27.7476134488653,16.8154833,-88.0816,227.19360564769,43.6691846795933,-88,218,FALSE,-34.475579031903
"47","227","7/19/2016","7/19/2016","7/19/2016","9:42:00","10:02:00","A","18",8,"14","63",8,16.8183666666667,-88.0724,16.81845,-88.0725333333333,"light clouds","2",80,2,"ebb","near","2041","205",296,32,"5","5",410,183.258970135995,0.649090634398682,19.5110139944291,1.34412613396036,0.0259725994528137,0.974027400547186,1.17097430213368e-169,TRUE,408,84.8058225212319,0.696078431372549,409,0.208422173451698,0.14328901432559,0.183643209870182,86.4226,86.459,86.277,599.111111111111,992,480,159.060138791151,FALSE,2.13333333333333,-112.741029864005,103.258970135995,30.1925726844745,77.9177574609568,-105.341212675038,16.8184083333333,-88.0724666666667,16.8175333,-88.0766,258.046875609877,74.7879054738815,16.8154833,-88.0816,252.241861756958,68.9828916209629,-64,265,FALSE,-81.741029864005
"48","229","7/19/2016","7/19/2016","7/19/2016","10:23:00","10:43:00","A","18",3,"14","63",8,16.8180166666667,-88.0725833333333,16.81775,-88.0727833333333,"cloudy","2",80,2,"ebb","near","206","207",218,91,"5","5",397,238.067026427007,5.59838139504727,0.751015551358073,0.0784946667721916,0.648452547024367,0.351547452975633,4.9203723251675e-22,TRUE,393,41.5817570919171,0.32824427480916,395,0.573331752926512,0.298851703448531,0.543439682599765,86.5439333333333,86.823,86.459,860.088888888889,1856,576,173.663369994565,FALSE,6.06666666666667,20.067026427007,158.067026427007,20.6207691346831,76.2787344869264,-161.788291940081,16.8178833333333,-88.0726833333333,16.8175333,-88.0766,264.893031667458,26.8260052404513,16.8154833,-88.0816,254.935152834462,16.868126407455,-74,266,FALSE,-27.932973572993
"49","234","7/20/2016","7/20/2016","7/20/2016","11:09:00","11:29:00","A","18",3,"2","55",10,16.8205666666667,-88.07205,16.8212166666667,-88.0722166666667,"cloudy","2",120,2,"ebb","near","212","213",348,129,"5","5",370,172.41050922717,13.6031246205471,0.311534498788436,0.0748598064640654,0.846091608888102,0.153908391111898,0.000156182813375041,TRUE,366,68.9203316661231,0.64207650273224,368,0.649141761643664,0.330505690060746,0.611030661189073,85.915,85.915,85.915,260.888888888889,272,248,232.28048280626,FALSE,8.6,-175.58949077283,52.41050922717,10.0564233876894,68.0118607063542,-104.398648520816,16.8208916666667,-88.0721333333333,16.8175333,-88.0766,233.061477565257,60.650968338087,16.8154833,-88.0816,240.260398510856,67.8498892836857,-72,272,FALSE,-99.58949077283
"50","240","7/20/2016","7/20/2016","7/20/2016","14:13:00","14:44:00","A","18",5,"2","55",10,16.8188166666667,NA,16.8215666666667,-88.0737333333333,"cloudy","2",90,2,"ebb","near","218","219",342,34,"5","5",372,184.970711625937,3.80294494685699,1.19416717104936,0.0929685274604039,0.485846631197896,0.514153368802104,1.95734226289305e-43,TRUE,372,52.5035703969466,0.510752688172043,372,0.440772682178698,0.286759929061765,0.391715031838619,85.903,85.915,85.735,293.155555555556,352,272,142.446506887765,FALSE,2.26666666666667,-157.029288374063,94.970711625937,34.2914197592454,281.55284157918,96.5821299532427,16.8201916666667,-88.0737333333333,16.8175333,-88.0766,227.159093059321,42.1883814333843,16.8154833,-88.0816,239.098585421928,54.127873795991,-66,89,FALSE,95.970711625937
"51","246","7/24/2016","7/24/2016","7/24/2016","14:28:00","14:48:00","A","18",7,"9","47",18,16.834,-88.0668,16.8356166666667,-88.0668333333333,"mixed","3",90,3,"ebb","far","223","224",359,37,"5","5",390,101.480868016744,13.0986103444349,0.315172856375066,0.0729456994670572,0.844337564944175,0.155662435055825,7.86888147241909e-05,FALSE,334,70.0691320249017,0.601796407185629,360,0.511919011239481,0.309883155097585,0.455214558344888,86.097,86.097,86.097,454.755555555556,496,368,228.946780974781,TRUE,2.46666666666667,-257.519131983256,11.480868016744,37.8073510841047,280.272423502696,178.791555485952,16.8348083333333,-88.0668166666667,16.8175333,-88.0766,209.524087979801,108.043219963057,16.8154833,-88.0816,217.415395416784,115.93452740004,-64,308,FALSE,-206.519131983256
"52","254","7/25/2016","7/25/2016","7/25/2016","16:18:00","16:38:00","A","18",11,"18","53",16,16.8295,-88.07225,16.8313333333333,-88.0721666666667,"mixed","3",70,3,"ebb","near","233","234",3,42,"5","5",562,222.958500030285,10.7200538814834,0.320876298541071,0.060807049504082,0.841590925903879,0.158409074096121,7.50511897775546e-07,TRUE,522,52.0985925746916,0.442528735632184,542,0.450435981695953,0.257871106068048,0.404830800629931,86.097,86.097,86.097,104.177777777778,120,93,196.660222325152,FALSE,2.8,219.958500030285,152.958500030285,63.609679531292,283.532974272638,60.5744742423533,16.8304166666667,-88.0722083333333,16.8175333,-88.0766,198.823155552507,-24.1353444777775,16.8154833,-88.0816,212.165986292452,-10.7925137378328,-68,343,FALSE,-120.041499969715
"53","258","7/26/2016","7/26/2016","7/26/2016","15:58:00","16:18:00","A","9",5,"9","47",20,16.8132666666667,-88.0742333333333,16.81315,-88.0744333333333,"clear","3",90,3,"ebb","near","236","237",239,60,"5","5",649,262.105218281379,3.69554564172582,0.90203233908419,0.0639975089682299,0.588682888140759,0.411317111859241,2.06497475235277e-48,TRUE,645,91.8202747706838,0.713178294573643,647,0.168275911611264,0.259840359077482,0.0745820095099214,86.2374395604396,86.277,86.097,434.461538461538,576,184,704.075857724761,FALSE,4,23.105218281379,172.105218281379,58.9825183231263,282.420114335874,20.3148960544951,16.8132083333333,-88.0743333333333,16.8175333,-88.0766,332.341469067518,70.2362507861388,16.8154833,-88.0816,287.383710596897,25.278492315518,-55,316,FALSE,-53.894781718621
"54","268","7/27/2016","7/27/2016","7/27/2016","14:59:00","15:19:00","A","18",4,"17","52",18,16.82605,-88.0725666666667,16.8276166666667,-88.0723166666667,"clear","3",90,3,"flood","near","245","246",8,34,"5","5",403,117.913542119598,5.65971897432136,0.736430689276426,0.0776208819028478,0.654464563257728,0.345535436742272,1.26897250378315e-21,TRUE,339,34.1685321870839,0.277286135693215,370,0.930115827757701,0.365787265488055,0.896448198582517,86.271,86.277,86.097,460.444444444444,512,368,91.4482200748805,FALSE,2.26666666666667,109.913542119598,27.913542119598,45.1616236510912,279.996076254273,162.082534134675,16.8268333333333,-88.0724416666667,16.8175333,-88.0766,204.090899448269,86.1773573286706,16.8154833,-88.0816,218.900033519664,100.986491400066,-32,297,FALSE,-179.086457880402
"55","270","2016-07-28-1","7/28/2016","7/28/2016","8:44:00","9:04:00","A","18",8,"4","50",20,16.81935,-88.0682166666667,16.8213833333333,-88.0685333333333,"mixed","3",70,3,"ebb","far","247","248",351,58,"5","5",63,240.032695183107,2.57596678879045,8.36997217367642,1.43865873917109,0.0617624550969886,0.938237544903011,8.21841043734601e-25,FALSE,61,93.9605244427155,0.836065573770492,62,0.0817958172122564,0.106550571376739,0.0543032957702073,86.2830888888889,86.459,86.097,455.111111111111,1344,192,44.7110275008897,TRUE,3.86666666666667,-110.967304816893,170.032695183107,43.9481539529678,80.4159805468753,-159.616714636232,16.8203666666667,-88.068375,16.8175333,-88.0766,250.992078462934,10.9593832798269,16.8154833,-88.0816,249.733197858682,9.70050267557539,66,268,TRUE,-27.967304816893
"56","281","2016-07-28-2","7/28/2016","7/28/2016","15:24:00","15:44:00","A","18",43,"9","47",22,16.8330666666667,-88.0710833333333,16.83625,-88.0707333333333,"mixed","2",60,3,"flood","near","260","261",5,89,"5","5",671,166.512021509796,2.06762653335513,1.75313503779086,0.0859923344392981,0.345739099264669,0.654260900735331,1.81606254969361e-125,TRUE,663,80.3997560531385,0.654600301659125,667,0.323664930858679,0.405242186273803,0.159703242261189,86.1995333333333,86.641,86.097,194.133333333333,496,124,231.784457584506,FALSE,5.93333333333333,161.512021509796,106.512021509796,51.0808061068065,280.524824245928,114.012802736132,16.8346583333333,-88.0709083333333,16.8175333,-88.0766,198.384714715256,31.8726932054599,16.8154833,-88.0816,209.143280979722,42.6312594699261,-25,296,FALSE,-129.487978490204
"57","285","7/29/2016","7/29/2016","7/29/2016","7:56:00","8:16:00","A","9",4,"17","52",20,16.8175666666667,-88.0724833333333,16.8187666666667,-88.0726,"mixed","4",100,3,"ebb","near","2631","264",354,13,"4","4",657,355.510284331953,3.46125786552982,0.962965259726906,0.0647855014798816,0.565857159309663,0.434142840690337,1.66234789740654e-54,TRUE,645,71.4120343994232,0.575193798449612,651,0.572404111827368,0.529645337347886,0.400332491506351,86.5237111111111,86.641,86.459,582.222222222222,992,320,269.799385476859,FALSE,0.866666666666667,1.51028433195302,255.510284331953,55.2714711791896,78.9938883104437,-276.516396021509,16.8181666666667,-88.0725416666667,16.8175333,-88.0766,261.129648621408,-94.3806357105452,16.8154833,-88.0816,253.499034186166,-102.011250145787,NA,NA,NA,NA
"58","287","7/29/2016","7/29/2016","7/29/2016","8:30:00","8:50:00","A","9",12,"17","52",20,16.8199166666667,-88.0729333333333,16.8212,-88.0731333333333,"mixed","4",90,3,"ebb","near","265","266",351,20,"5","5",550,69.9896486024645,1.33835091097791,3.88035251681633,0.210014094326563,0.140031631418633,0.859968368581367,2.24225987860533e-177,TRUE,496,72.9825027877848,0.608870967741935,522,0.379166993344301,0.353122135128492,0.267732374700136,86.4387777777778,86.459,86.277,670.044444444444,1344,336,187.323618714798,FALSE,1.33333333333333,-281.010351397535,-20.0103513975355,47.2678223423586,80.2891809957998,10.2995323933353,16.8205583333333,-88.0730333333333,16.8175333,-88.0766,229.697383475986,159.707734873521,16.8154833,-88.0816,239.356806455527,169.367157853063,82,272,TRUE,-202.010351397535
"59","291","7/29/2016","7/29/2016","7/29/2016","9:52:00","10:12:00","A","18",6,"17","52",20,16.82615,-88.0736666666667,16.8270333333333,-88.0737,"mixed","4",70,3,"ebb","near","269","270",357,138,"5","4",673,48.5853601116337,5.58247193373515,0.570628979753245,0.057845413063399,0.725657110729226,0.274342889270774,1.00419475805748e-22,FALSE,671,58.8653983877429,0.499254843517139,672,0.492394685157641,0.317467701110359,0.458421638559544,86.4166444444444,86.641,86.097,563.377777777778,1024,208,215.4636625562,TRUE,9.2,-308.414639888366,-21.4146398883663,27.8612759594604,82.4321734537454,33.8468133421117,16.8265916666667,-88.0736833333333,16.8175333,-88.0766,197.847828421442,149.262468309809,16.8154833,-88.0816,215.476561353445,166.891201241812,63,275,TRUE,-226.414639888366
"60","295","7/31/2016","7/31/2016","7/31/2016","7:58:00","8:18:00","A","18",9,"20","62",20,16.8191333333333,-88.0686666666667,16.82095,-88.0693,"mixed","2",90,2,"ebb","far","2702","271",341,50,"5","5",157,177.437276299344,3.36592626063388,2.43548698006664,0.235749933795212,0.241427703924885,0.758572296075115,5.81587335810178e-40,TRUE,133,89.5090190931902,0.706766917293233,144,0.341333317736669,0.192424654771998,0.305581663641794,86.055,86.097,85.915,238.681318681319,480,120,97.5409354970744,FALSE,3.33333333333333,-163.562723700656,87.437276299344,54.850552639087,79.6853028168378,-97.7519734825062,16.8200416666667,-88.0689833333333,16.8175333,-88.0766,251.771939925515,74.3346636261705,16.8154833,-88.0816,250.135352734588,72.6980764352445,64,83,TRUE,94.437276299344
"61","299","7/31/2016","7/31/2016","7/31/2016","9:36:00","9:56:00","A","18",6,"20","62",20,16.8184333333333,NA,16.8202,-88.07295,"light clouds","2",90,2,"ebb","near","274","275",338,48,"5","4",289,47.7495756744526,21.4251060336453,0.223156980211871,0.0839659270604309,0.889110275627729,0.110889724372271,0.028618627822133,TRUE,225,45.5262250362038,0.422222222222222,255,0.78502070490591,0.358971585481308,0.787505063403576,86.2235934065934,86.277,86.097,427.428571428571,800,152,242.60003409833,FALSE,3.2,-290.250424325547,-42.2504243255474,31.6582143570778,83.1226893528206,35.373113678368,16.8193166666667,-88.07295,16.8175333,-88.0766,243.960161017967,196.210585343515,16.8154833,-88.0816,246.098813606665,198.349237932212,86,65,TRUE,-17.2504243255474
"62","301","7/31/2016","7/31/2016","7/31/2016","10:24:00","10:44:00","A","18",7,"20","62",20,16.823,-88.0731333333333,16.82445,-88.07395,"mixed","2",90,2,"ebb","near","276","277",331,38,"5","4",319,190.884949989356,6.90309365795802,0.675338661524398,0.0859605524272009,0.680095943420246,0.319904056579754,6.63767178457488e-15,TRUE,263,45.4344099903306,0.429657794676806,289,0.671388214882752,0.257442937537165,0.650026145507199,86.315,86.459,86.277,798.593406593407,1088,448,217.816431655855,FALSE,2.53333333333333,-140.115050010644,100.884949989356,20.24226664366,83.9620641000586,-106.922885889297,16.823725,-88.0735416666667,16.8175333,-88.0766,206.286645936194,15.4016959468382,16.8154833,-88.0816,224.355480278035,33.4705302886788,82,282,TRUE,-91.115050010644
"63","303","7/31/2016","7/31/2016","7/31/2016","11:09:00","11:29:00","A","18",8,"20","62",20,16.8259166666667,-88.0731333333333,16.8277,-88.0739833333333,"clear","2",90,2,"ebb","near","278","279",335,52,"5","5",276,311.900479898895,7.46648059091444,0.671037394171523,0.0923218358250485,0.681927514764632,0.318072485235368,7.4682222870836e-13,FALSE,221,62.0095247929046,0.506787330316742,242,0.432385507905728,0.289729967352941,0.385986649775199,86.2671098901099,86.277,86.097,771.868131868132,1152,368,239.032976119919,TRUE,3.46666666666667,-23.099520101105,221.900479898895,9.53994284342059,82.4524755204839,-229.448004378411,16.8268083333333,-88.0735583333333,16.8175333,-88.0766,198.156454830355,-113.74402506854,16.8154833,-88.0816,215.377755441336,-96.5227244575591,72,277,TRUE,34.900479898895
"64","305","8/1/2016","8/1/2016","8/1/2016","8:59:00","9:19:00","A","18",11,"13","60",22,16.8173333333333,-88.0678666666667,16.8190166666667,-88.0682,"light clouds","2",100,2,"ebb","far","280","281",349,41,"5","5",436,195.790975078886,6.77772864177799,0.584475381282968,0.0720710909933593,0.719518338062465,0.280481661937535,1.26956289621221e-15,TRUE,405,65.0437805033294,0.580246913580247,419,0.460615944818715,0.315281317330408,0.384516892837991,86.277,86.277,86.277,601.846153846154,704,432,203.400394973178,FALSE,2.73333333333333,-153.209024921114,95.790975078886,40.4474607823201,82.4052368972623,-113.385738181624,16.818175,-88.0680333333333,16.8175333,-88.0766,265.716167358204,69.9251922793177,16.8154833,-88.0816,258.777943962635,62.9869688837485,65,85,TRUE,110.790975078886
"65","309","8/1/2016","8/1/2016","8/1/2016","10:25:00","10:45:00","A","18",43,"13","60",22,16.8248,-88.0681,16.8270833333333,-88.06875,"light clouds","2",100,2,"ebb","far","284","285",344,66,"5","5",476,319.323597316285,4.20936089755113,0.926945183645112,0.0752830657923877,0.579260876671891,0.420739123328109,2.54328697456861e-37,TRUE,460,80.3923396576741,0.66304347826087,467,0.273113434027102,0.20596453477778,0.22341342031332,86.375,86.459,86.277,832,1024,432,211.120304619061,FALSE,4.4,-24.676402683715,219.323597316285,19.9918300518875,84.7211983178264,-234.602398998459,16.8259416666667,-88.068425,16.8175333,-88.0766,224.193767897997,-95.1298294182884,16.8154833,-88.0816,231.55731595273,-87.7662813635548,84,85,TRUE,234.323597316285
"66","313","8/2/2016","8/2/2016","8/2/2016","7:18:00","7:38:00","A","18",6,"17","52",24,16.8143333333333,-88.070415,16.8158833333333,-88.0720666666667,"light clouds","2",330,4,"ebb","far","289","290",15,35,"5","4",644,112.224120040586,2.2799749233404,1.58859894030943,0.0820967545753044,0.381096515156589,0.618903484843411,7.39237361567541e-108,TRUE,638,70.8556391516446,0.570532915360502,641,0.602972213610006,0.477066968708961,0.472870659559635,85.9776888888889,86.097,85.915,172.888888888889,216,136,25.0162756418976,FALSE,2.33333333333333,97.224120040586,-217.775879959414,64.3032676068587,78.4485454653884,-33.7755745751976,16.8151083333333,-88.0712408333333,16.8175333,-88.0766,294.346252682475,182.122132641889,16.8154833,-88.0816,272.073007682683,159.848887642097,29,81,TRUE,31.224120040586
"67","318","8/9/2016","8/9/2016","8/9/2016","6:13:00","6:33:00","A","18",21,"21","71",12,16.8196,-88.0741666666667,16.8194333333333,-88.0745166666667,"mixed","3",100,2,"ebb","near","2941","295",247,93,"5","5",43,69.4642969281448,12.3052276690787,1.07072532598761,0.262120739554799,0.527287720319331,0.472712279680669,4.12849679786151e-05,TRUE,25,60.1376609799182,0.52,34,0.441563895538809,0.26820857280612,0.355612857633382,85.9230888888889,86.097,85.915,49.6111111111111,55,41,22.9900226376801,FALSE,6.2,-177.535703071855,-30.5357030718552,79.7466954669957,76.8647637976537,7.40046686950885,16.8195166666667,-88.0743416666667,16.8175333,-88.0766,228.708988624754,159.244691696609,16.8154833,-88.0816,240.939609926481,171.475312998336,-67,73,FALSE,-3.5357030718552
"68","324","8/10/2016","8/10/2016","8/10/2016","17:02:00","17:22:00","A","18",2,"9","72",12,16.81885,-88.0734666666667,16.8190333333333,-88.07335,"clear","4",40,4,"ebb","near","300","301",31,60,"4","5",239,104.388188533442,6.18700889493697,0.886543935008889,0.104983227655553,0.594603189747275,0.405396810252725,8.73816789342658e-18,TRUE,214,48.7743812125928,0.401869158878505,226,0.563059743901028,0.498664197944436,0.500721160660092,86.277,86.277,86.277,74.6888888888889,107,57,69.1594250795938,FALSE,4,73.388188533442,64.388188533442,75.0799028974908,281.460954810123,177.072766276681,16.8189416666667,-88.0734083333333,16.8175333,-88.0766,246.189872657258,141.801684123816,16.8154833,-88.0816,247.11144907602,142.723260542578,58,161,TRUE,-56.611811466558
"69","328","8/14/2016","8/14/2016","8/14/2016","10:13:00","10:33:00","A","18",60,"17","76",2,16.8166333333333,-88.0746,16.8156833333333,-88.0748,"mixed","2",90,0,"ebb","near","303","304",192,10,"4","4",146,116.350298501352,3.74770735997174,2.19924813176183,0.221872322538344,0.271107381658957,0.728892618341043,2.05518033278176e-34,TRUE,112,78.6973498698778,0.651785714285714,127,0.262869740820711,0.232570572451092,0.193526902912197,86.221,86.277,86.097,814.577777777778,1216,480,15.7351469282043,FALSE,0.666666666666667,-75.649701498648,26.350298501352,22.8238669170026,94.2788504764798,-22.0714480248722,16.8161583333333,-88.0747,16.8175333,-88.0766,305.892005987751,189.541707486399,16.8154833,-88.0816,264.412481868473,148.062183367121,-67,97,FALSE,19.350298501352
"70","330","8/14/2016","8/14/2016","8/14/2016","10:58:00","11:18:00","A","18",50,"17","76",2,16.81685,-88.0749,16.8187166666667,-88.0749666666667,"mixed","2",90,1,"ebb","near","305","306",NA,139,"5","5",15,137.381368079713,15.2136164127918,1.55283452861049,0.530290570915843,0.370762272474581,0.629237727525419,0.00159867101944776,TRUE,10,64.8415576239573,0.6,12,0.733474603962764,0.824429600997161,0.508311343750305,86.3336222222222,86.459,86.277,1032.17777777778,1344,512,0.45472075725101,FALSE,9.26666666666667,NA,47.381368079713,12.1627970059729,102.60951346679,-34.7718546129234,16.8177833333333,-88.0749333333333,16.8175333,-88.0766,261.468113693595,124.086745613882,16.8154833,-88.0816,250.96530963797,113.583941558257,-57,98,FALSE,39.381368079713
"71","332","8/14/2016","8/14/2016","8/14/2016","11:47:00","12:07:00","A","18",3,"17","76",2,16.8182166666667,-88.0750166666667,16.81795,-88.0751166666667,"clear","2",90,1,"ebb","near","307","308",196,83,"5","5",172,212.742170811391,5.59474061231349,1.1936810991565,0.136700012868652,0.486004251353822,0.513995748646178,1.84179670289444e-20,FALSE,81,97.865445143569,0.790123456790123,122,0.398505556746395,0.313045405415143,0.312924498306382,86.3275555555556,86.459,86.277,1042.84444444444,1344,704,240.334944293642,TRUE,5.53333333333333,16.742170811391,122.742170811391,3.01244578610894,180.514370721291,-32.2278000901002,16.8180833333333,-88.0750666666667,16.8175333,-88.0766,250.266206935891,37.5240361244999,16.8154833,-88.0816,248.299210902152,35.5570400907614,-46,99,FALSE,113.742170811391
"72","334","2016-08-15-1","8/15/2016","8/15/2016","8:52:00","9:12:00","A","18",3,"16","79",2,16.8173333333333,-88.07405,16.8171166666667,-88.0739333333333,"mixed","3",90,1,"ebb","near","3081","309",153,73,"4","5",83,110.257269086767,4.35825294940799,2.66380568468502,0.355199993974617,0.217584077235476,0.782415922764524,8.57592633514655e-23,TRUE,69,70.1362701251904,0.521739130434783,75,Inf,NA,0.272606224893477,85.554,85.554,85.554,278,368,117,0.244,FALSE,4.86666666666667,-42.742730913233,20.257269086767,42.2016697344826,88.2560066561311,-22.0012624306359,16.817225,-88.0739916666667,16.8175333,-88.0766,276.740975168873,166.483706082106,16.8154833,-88.0816,257.106017432458,146.848748345691,-83,261,FALSE,-150.742730913233
"73","344","8/16/2016","8/16/2016","8/16/2016","9:41:00","10:01:00","A","18",21,"17","76",4,16.8102,-88.07485,16.8084,-88.0753166666667,"mixed","4",90,3,"ebb","near","318","319",193,47,"5","5",358,19.7836592744647,1.40505555590085,5.17640490930625,0.360695952624928,0.102368120322831,0.897631879677169,5.31073790882157e-126,TRUE,315,99.0022469715265,0.784126984126984,334,0.200869316736262,0.302465208894532,0.0811177247820178,86.2830666666667,86.459,86.277,961.955555555556,1152,464,107.669930917333,FALSE,3.13333333333333,-173.216340725535,-70.2163407255353,30.4838598008893,92.4843294170332,72.7006701425685,16.8093,-88.0750833333333,16.8175333,-88.0766,349.562483320468,329.778824046003,16.8154833,-88.0816,313.496364723372,293.712705448908,-82,273,FALSE,-253.216340725535
"74","352","8/17/2016","8/17/2016","8/17/2016","9:30:00","9:50:00","A","18",43,"19","81",2,16.81485,-88.07355,16.81255,-88.0738666666667,"light clouds","4",90,4,"ebb","near","326","327",186,67,"4","4",720,247.701232756324,2.07772087242384,1.66498002270794,0.0800757604758385,0.364081701614791,0.635918298385209,3.54666459462602e-127,TRUE,708,62.5549208825674,0.594632768361582,714,0.41658699084577,0.264737987129441,0.377360051575163,86.0201555555556,86.097,85.915,316.711111111111,496,224,309.334220392306,FALSE,4.46666666666667,61.701232756324,157.701232756324,33.1211416343054,92.135440521845,-155.565792234479,16.8137,-88.0737083333333,16.8175333,-88.0766,322.970763530292,75.2695307739681,16.8154833,-88.0816,282.733410116538,35.0321773602137,-67,274,FALSE,-26.298767243676
"75","356","2016-08-18-1","8/18/2016","8/18/2016","9:17:00","9:37:00","A","18",4,"17","76",6,16.81555,-88.0745833333333,16.8137833333333,-88.07475,"clear","3",60,3,"ebb","near","330","331",186,45,"5","5",57,170.28464322403,6.38888130915141,2.01503020750055,0.328900976154116,0.298595070775104,0.701404929224896,6.62851202695945e-13,FALSE,47,72.6972147915395,0.574468085106383,52,0.715390286718394,0.897193521526645,0.260834905100851,85.6867333333333,85.735,85.554,463.288888888889,864,272,30.4617089058165,TRUE,3,-15.71535677597,110.28464322403,36.2375805001135,91.6254157724685,-78.6592274515615,16.8146666666667,-88.0746666666667,16.8175333,-88.0766,326.003232005955,155.718588781925,16.8154833,-88.0816,276.717556159724,106.432912935694,-51,274,FALSE,-103.71535677597
"76","358","2016-08-18-1","8/18/2016","8/18/2016","10:02:00","10:22:00","A","18",12,"17","76",6,16.8111333333333,-88.07445,16.8092666666667,-88.0746666666667,"clear","3",80,3,"ebb","near","332","333",186,51,"5","5",382,185.170632516898,1.7773023151878,3.28227171228557,0.208096705018919,0.170051649847877,0.829948350152123,5.31342627546907e-115,TRUE,350,57.6351255410753,0.508571428571429,365,0.359774985093447,0.226153663230341,0.320101224109528,85.8330444444445,86.097,85.735,818.666666666667,1280,480,99.8004509081855,FALSE,3.4,-0.829367483102004,105.170632516898,25.4943252689323,96.1323039763352,-89.0383285405628,16.8102,-88.0745583333333,16.8175333,-88.0766,344.442246690471,159.271614173573,16.8154833,-88.0816,306.880571476675,121.709938959777,-61,279,FALSE,-93.829367483102
"77","360","2016-08-18-1","8/18/2016","8/18/2016","10:48:00","11:08:00","A","18",3,"17","76",6,16.8065833333333,-88.07415,16.805,-88.07405,"clear","3",90,3,"ebb","near","334","335",177,37,"5","5",157,62.0555708076087,18.287167123807,0.3564054593322,0.11555580978568,0.82456617581381,0.17543382418619,0.00797061848971041,TRUE,133,58.0125249530718,0.488721804511278,143,0.50838175997474,0.378541349043393,0.438417403694209,85.9311777777778,86.097,85.915,1032.88888888889,1344,672,38.855206516017,FALSE,2.46666666666667,-114.944429192391,-27.9444291923913,14.6623588498153,105.056030091659,43.0004592840499,16.8057916666667,-88.0741,16.8175333,-88.0766,347.980211497292,285.924640689683,16.8154833,-88.0816,322.265024880335,260.209454072726,-71,288,FALSE,-225.944429192391
"78","362","2016-08-18-1","8/18/2016","8/18/2016","11:37:00","11:57:00","A","18",5,"17","76",6,16.8021,-88.0738166666667,16.79985,-88.0738333333333,"mixed","3",90,3,"ebb","near","336","337",180,65,"5","5",232,287.26448069306,12.7360772772659,0.422289650948676,0.0959539529895507,0.793419872672463,0.206580127327537,5.01405262565938e-05,FALSE,201,54.1793711666947,0.482587064676617,216,0.600270574168794,0.367059857393173,0.547214700725689,85.9718666666667,86.097,85.735,1007.46666666667,1600,272,47.0135559215388,TRUE,4.33333333333333,107.26448069306,197.26448069306,4.81694271994095,152.858252075446,-134.406228617614,16.800975,-88.073825,16.8175333,-88.0766,350.486230723591,63.221750030531,16.8154833,-88.0816,331.813136446237,44.5486557531773,-81,318,FALSE,-30.73551930694
"79","45","6/9/2016","6/9/2016","6/9/2016","9:11:00","9:31:00","A","18",8,"9","9",20,16.8160166666667,-88.07195,16.8148666666667,-88.0726333333333,"cloudy","1",130,8,"flood","near","49","x",225,54,"3","5",992,102.640808509789,1.19695621707412,2.88365629228911,0.11181885856024,0.198230113897185,0.801769886102815,1.13178960377856e-277,TRUE,992,91.3363788950564,0.747983870967742,992,0.503696089177241,0.387636699551444,0.427246425633904,85.0136,29.452,29.452,3134.46555555556,3788.9,2755.6,318.510340910273,FALSE,3.6,-122.359191490211,-27.359191490211,35.8489306582289,73.6859027679786,-28.9549057418104,16.8154416666667,-88.0722916666667,16.8175333,-88.0766,295.895900484784,193.255091974995,16.8154833,-88.0816,270.256264821555,167.615456311766,-3,75,FALSE,27.640808509789
