"","deploy_id","leg","date_start","date_stop","time_start","time_stop","moonAlt","moonAz","moonHor","disc_id","depth..m.","fish_vial","fish_age..dph.","bin_id","batch_id","fish_id","lat_start","lon_start","lat_stop","lon_stop","sky","sea","wind_dir","wind_speed","tide","location","Location_Conservative","start_wp","end_wp","drift_direction","drift_distance","In_Behavior","Out_Behavior","cam_OK","comments","larvae_ok","Success","status","tracking_notes","trackNb","rotation","n","mean","se.mean","kappa","se.kappa","variance","r","p.value","signif","dir.n","dir.mean","dir.se.mean","dir.kappa","dir.se.kappa","dir.variance","dir.r","dir.p.value","dir.signif","turn.n","turn.abs.mean","turn.freq.gt45","speed.n","speed.mean","speed.sd","speed.median","speed.mad","bin.angle","fileName","X","meanTemp","maxTemp","minTemp","meanLight","maxLight","minLight","X","rw","rr","art","rotationRange","enoughRotation","dateTime","current_bearing","wind_bearing","roughlat","roughlon","dateTimeGMT","zenith","azimuth"
"26","166","7/4/2016","7/4/2016","7/4/2016","13:59:00","14:19:00",63,276,TRUE,"A","18",2,10,"18","43","166",16.8182333333333,-88.0737,16.8188,-88.0748166666667,"cloudy","3",80,2,"ebb","near","near","1281","x",257,66,"5","5","","larva in 13:56"," drop 13:52"," wp a little to the east","retrieved alive","",1,"rotated",672,61.0280360361296,22.7073160529148,0.137816659127582,0.0547487683853381,0.931254752071068,0.0687452479289322,0.0417602259889938,TRUE,669,267.240750717837,185.340228889033,0.0169029548433724,0.054679584245672,0.991548824397768,0.00845117560223194,0.953342007691182,FALSE,666,42.2390105283647,0.361861861861862,669,0.460549521434302,0.19717492851969,0.453836296705131,0.202660367677946,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/166/stats.csv",35,85.554,85.554,85.554,330.844444444444,352,304,61,0.032940390175854,0.0687452479289322,FALSE,168.894448237757,TRUE,2016-07-04 14:09:00,-195.97196396387,-18.9719639638704,16.815663,-88.082242,2016-07-04 20:09:00,31.5717318805173,286.181717493909
"27","169","7/4/2016","7/4/2016","7/4/2016","14:44:00","15:04:00",52,278,TRUE,"A","18",5,12,"10","39","169",16.8188,-88.0748166666667,NA,NA,"cloudy","3",80,2,"ebb","near","near","129","x",275,111,"5","5","","larva in 14:42"," final wp 130","retrieved alive","","",1,"rotated",602,298.68451162171,11.5446014046557,0.287531464812855,0.0585327771184963,0.85769933686968,0.14230066313032,5.08006656124722e-06,TRUE,595,182.929763138891,42.5467117364698,0.0781049622108177,0.058043420464935,0.96097726799101,0.0390227320089902,0.40411721781414,FALSE,588,40.5699308925653,0.358843537414966,595,0.707587763208952,0.307117602872375,0.682856067126333,0.259395874051713,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/169/stats.csv",36,85.7148888888889,85.735,85.554,409.422222222222,576,288,63,0.0994425957452223,0.14230066313032,FALSE,200.622764457563,TRUE,2016-07-04 14:54:00,23.68451162171,218.68451162171,16.815663,-88.082242,2016-07-04 20:54:00,41.9374962753772,285.493720241704
"28","170","2016-07-05-1","7/5/2016","7/5/2016","10:55:00","11:15:00",61,86,TRUE,"A","18",2,26,"19","35","170",16.8182,NA,16.8192333333333,-88.0736833333333,"clear","4",65,3,"ebb","near","near","1301","x",324,133,"4","4","y","larva in 10:44"," drop 10:46"," larva kinda acting funny and had a strange chin bump"," barracuda nearby","",1,"rotated",505,280.585966757967,11.4865381629328,0.315851447621399,0.0641092298255183,0.844010580587056,0.155989419412944,4.60663464609262e-06,TRUE,485,74.7327864244429,30.410318081923,0.121099751880594,0.0643927149351496,0.939560848906707,0.0604391510932929,0.170051809318356,FALSE,466,45.0906745441041,0.324034334763948,485,0.875109180207101,0.690039837212525,0.707225874352214,0.743286237654687,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/170/stats.csv",37,85.915,85.915,85.915,1147.02222222222,1600,768,64,0.157028901075119,0.155989419412944,FALSE,221.134169428909,TRUE,2016-07-05 11:05:00,-43.414033242033,215.585966757967,16.815663,-88.082242,2016-07-05 17:05:00,13.5423668149328,62.5147683736105
"29","172","2016-07-05-1","7/5/2016","7/5/2016","11:39:00","11:59:00",72,89,TRUE,"A","18",1,26,"19","35","172",16.8192333333333,-88.0736833333333,NA,NA,"clear","4",110,3,"ebb","near","near","131","x",309,105,"5","5","y","wp132 end"," larva in 11:24"," drop 11:26"," lots of small fishes","",1,"rotated",478,284.887020655271,4.37799766167251,0.885853705018597,0.0742194740425601,0.594868141948051,0.405131858051949,8.46099808381012e-35,TRUE,395,253.12209348633,371.077133976214,0.010986975733609,0.0711584172465657,0.994506595023889,0.00549340497611059,0.988150651284177,FALSE,336,59.5078577253857,0.529761904761905,395,0.780865271642953,0.395191584138777,0.741913122178619,0.36123965367438,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/172/stats.csv",38,85.9210666666667,86.097,85.915,1171.55555555556,1728,672,66,0.397953304711135,0.405131858051949,FALSE,341.780855199317,TRUE,2016-07-05 11:49:00,-24.112979344729,174.887020655271,16.815663,-88.082242,2016-07-05 17:49:00,6.10566917508261,17.6972550743469
"30","174","2016-07-05-2","7/5/2016","7/5/2016","14:21:00","14:41:00",71,271,TRUE,"A","18",5,30,"2","28","174",16.8202666666667,-88.0720166666667,16.8209333333333,-88.07455,"mixed","2",60,2,"ebb","near","near","133","x",358,75,"5","5","y","larva in 14:13"," drop 14:15"," lots of small fishes","","",1,"rotated",650,150.650035684533,1.64282007150248,2.4603116135047,0.117034035269964,0.238623904834373,0.761376095165627,2.2776457933486e-164,TRUE,641,145.069712966485,31.1070688967888,0.102952502123678,0.0559690911496582,0.948591829301468,0.0514081706985318,0.183776522836347,FALSE,633,46.2298238391022,0.37914691943128,641,0.637067664352728,0.428156758673226,0.546655254958732,0.341424753587107,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/174/stats.csv",39,85.6686333333333,85.735,85.554,542.577777777778,768,240,68,0.725117937632888,0.761376095165627,FALSE,204.299809107309,TRUE,2016-07-05 14:31:00,-207.349964315467,90.650035684533,16.815663,-88.082242,2016-07-05 20:31:00,36.5916308133304,285.467695383917
"31","176","2016-07-05-2","7/5/2016","7/5/2016","15:07:00","15:27:00",60,273,TRUE,"A","18",8,30,"2","28","176",16.8209333333333,-88.07455,NA,NA,"mixed","2",70,2,"ebb","near","near","134","x",79,32,"4","4","y","wp135 end"," larva in 14:55"," drop 14:57"," lots of small fishes","",1,"rotated",378,57.5975058610843,4.24647205198933,1.04342771351271,0.087618653662207,0.536843292331248,0.463156707668752,6.09043795695758e-36,TRUE,372,338.163657063569,10.6070368052139,0.399985041322089,0.0755242365399159,0.803898909486292,0.196101090513708,6.12634562580627e-07,TRUE,366,68.8957343319901,0.568306010928962,372,0.223050100322482,0.219425354037015,0.143804468478053,0.129963426759152,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/176/stats.csv",40,85.554,85.554,85.554,391.022222222222,496,192,70,0.569410964198163,0.463156707668752,TRUE,97.2641110693133,TRUE,2016-07-05 15:17:00,-21.4024941389157,-12.4024941389157,16.815663,-88.082242,2016-07-05 21:17:00,47.2039769240788,285.512654125852
"32","180","7/7/2016","7/7/2016","7/7/2016","15:05:00","15:25:00",81,222,TRUE,"A","18",3,16,"5","37","180",16.81785,-88.0733833333333,16.818,-88.0734666666667,"cloudy","3",60,3,"ebb","near","near","143","144",121,76,"5","5","y","larva 14:48, drop 15:50","","","","",1,"rotated",604,159.719167076764,3.5977135498697,0.966586170971731,0.0676437373963096,0.564524035168593,0.435475964831407,1.79877849097338e-50,TRUE,601,358.678432249048,62.7769509883683,0.0526593413425783,0.0577169684308923,0.973679451651867,0.0263205483481331,0.659445775733153,FALSE,598,49.6187549353762,0.438127090301003,601,0.54380366318929,0.234251790252987,0.528647817959054,0.235217237620536,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/180/stats.csv",41,85.554,85.554,85.554,371.377777777778,448,272,73,0.429177756534322,0.435475964831407,FALSE,210.500255463005,TRUE,2016-07-07 15:15:00,38.719167076764,99.719167076764,16.815663,-88.082242,2016-07-07 21:15:00,46.6764500600857,285.172396398307
"33","181","7/7/2016","7/7/2016","7/7/2016","15:50:00","16:10:00",71,251,TRUE,"A","18",9,28,"19","35","181",16.81745,-88.0737,16.8166,-88.0742666666667,"cloudy","3",60,3,"ebb","near","near","145","146",209,137,"5","5","y","wp147 end day"," larva 15:37"," drop 15:39"," pilotfish","",1,"rotated",630,190.04524391143,7.12961107628694,0.458658755986984,0.0585675081040485,0.776486255369378,0.223513744630622,2.14342080002737e-14,TRUE,630,130.128120555718,25.1003694640017,0.12874678356605,0.0565187401418126,0.935759618532568,0.0642403814674319,0.0742809491199891,FALSE,630,49.8662593020843,0.447619047619048,630,0.642226728438655,0.342902857571506,0.584027131572974,0.290277182457452,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/181/stats.csv",42,85.522,85.554,85.374,224.711111111111,256,184,74,0.224008530381892,0.223513744630622,FALSE,255.06036647367,TRUE,2016-07-07 16:00:00,-18.95475608857,130.04524391143,16.815663,-88.082242,2016-07-07 22:00:00,57.0478124464056,286.143059850125
"34","183","2016-07-11-1","7/11/2016","7/11/2016","10:50:00","11:10:00",-10,91,FALSE,"A","18",2,18,"11","40","183",16.8194666666667,-88.0724,16.8211,-88.0726833333333,"light clouds","3",90,3,"flood","near","near","158","159",351,18,"5","5","y","larva 1038"," drop 1039","","","",1,"rotated",624,159.063195301269,4.82302708180806,0.692009521996719,0.0617038906383187,0.673030389646909,0.326969610353091,1.06574385834151e-29,TRUE,616,138.716574368756,30.1242510236075,0.108455080257444,0.0571059616283902,0.945852034800394,0.0541479651996062,0.164291446537942,FALSE,608,35.3971408148446,0.271381578947368,616,0.639021380144048,0.295867758018874,0.606366113290248,0.305141344027491,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/183/stats.csv",43,86.109,86.277,86.097,842.133333333333,1152,464,76,0.326350372718761,0.326969610353091,FALSE,245.590560551574,TRUE,2016-07-11 11:00:00,-191.936804698731,69.063195301269,16.815663,-88.082242,2016-07-11 17:00:00,14.5624490136876,67.3745452082067
"35","189","2016-07-11-2","7/11/2016","7/11/2016","15:00:00","15:20:00",45,114,TRUE,"A","18",8,18,"21","41","189",16.8217,-88.0723666666667,16.8219333333333,-88.0734666666667,"cloudy","4",90,4,"flood","near","near","164","165",310,87,"5","5","y","larva 1444"," drop 1446","","","",1,"rotated",607,25.5886398221478,4.43109597547837,0.768500397468451,0.0637672781488376,0.641300207349565,0.358699792650435,1.20672445219967e-34,TRUE,607,24.3452092426602,125.084695201626,0.0262940736511031,0.0574085989200281,0.986854099240525,0.0131459007594752,0.900415885839109,FALSE,607,49.4232094607698,0.436573311367381,607,0.668114408493448,0.298697966597156,0.650443251630946,0.302314212951633,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/189/stats.csv",44,86.0686888888889,86.097,85.915,299.2,336,240,79,0.280010619078496,0.358699792650435,FALSE,234.860190851608,TRUE,2016-07-11 15:10:00,-284.411360177852,-64.4113601778522,16.815663,-88.082242,2016-07-11 21:10:00,45.408891563005,284.361912023322
"36","193","7/13/2016","7/13/2016","7/13/2016","13:46:00","14:06:00",8,105,TRUE,"A","18",2,20,"21","41","193",16.8220833333333,-88.0732666666667,16.8231333333333,-88.0741333333333,"mixed","4",90,3,"flood","near","near","168","169",335,5,"4","5","y","larva 1334"," drop 1336","","","",1,"rotated",437,140.797867506088,11.6759466994072,0.334274291098465,0.0690688966316521,0.835153380243847,0.164846619756153,6.96079883070175e-06,TRUE,437,246.895357355968,35.0764412424913,0.110589253947705,0.0678061477074978,0.944789732010437,0.0552102679895628,0.263935135951829,FALSE,437,41.412695201766,0.368421052631579,437,0.756662179626148,0.35580402440503,0.71780707962931,0.333140754230944,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/193/stats.csv",45,86.265,86.277,86.097,532.355555555556,704,240,81,0.167944852314892,0.164846619756153,FALSE,244.930107618491,TRUE,2016-07-13 13:56:00,-194.202132493912,50.797867506088,16.815663,-88.082242,2016-07-13 19:56:00,28.1731712942911,284.399086832636
"37","195","7/13/2016","7/13/2016","7/13/2016","14:39:00","14:59:00",19,109,TRUE,"A","18",7,20,"21","41","195",16.826,-88.0743666666667,16.82695,-88.0741,"clear","4",80,3,"flood","near","near","170","171",16,3,"4","4","y","larva 1420"," drop 1422","","","",1,"rotated",436,306.169769854372,4.00807410768269,1.0276237697619,0.0811662376646236,0.542441670964192,0.457558329035808,2.27642777925438e-40,TRUE,435,247.468738641209,42.1869638868377,0.0921393120053224,0.0679142883519684,0.953979164172655,0.0460208358273454,0.39800367556291,FALSE,434,44.5914197062353,0.387096774193548,435,0.620253335898768,0.290723972248224,0.609858807924439,0.301662534472734,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/195/stats.csv",46,86.2790222222222,86.459,86.277,397.155555555556,496,184,82,0.442114745058728,0.457558329035808,FALSE,240.430320062057,TRUE,2016-07-13 14:49:00,290.169769854372,226.169769854372,16.815663,-88.082242,2016-07-13 20:49:00,40.4860411973896,283.708763943277
"38","199","7/14/2016","7/14/2016","7/14/2016","9:51:00","10:11:00",-57,89,FALSE,"A","9",3,18,"12","46","199",16.8204833333333,-88.0717666666667,16.8208833333333,-88.0717166666667,"light clouds","2",80,2,"ebb","near","near","175","176",9,96,"5","5","y","larva 941","","","","",1,"rotated",311,7.25330090115231,4.398239825478,1.11987598814469,0.0990889117703446,0.510443539172394,0.489556460827606,4.26025388391969e-33,TRUE,298,270.347277517538,103.906011334189,0.0451797910602795,0.0819545465352876,0.977415866358509,0.0225841336414905,0.858994429816706,FALSE,286,70.4481125903333,0.583916083916084,298,0.47085416489147,0.469815006078598,0.38318114232398,0.236334723394619,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/199/stats.csv",47,86.099,86.277,86.097,999.822222222222,1856,576,84,0.485986667148288,0.489556460827606,FALSE,438.238269327296,TRUE,2016-07-14 10:01:00,-1.74669909884769,-72.7466990988477,16.815663,-88.082242,2016-07-14 16:01:00,28.041225424799,75.8638670230746
"39","201","7/14/2016","7/14/2016","7/14/2016","10:50:00","11:10:00",-43,93,FALSE,"A","9",5,18,"12","46","201",16.8202666666667,-88.0726166666667,16.82085,-88.0729,"light clouds","2",80,2,"ebb","near","near","178","179",335,120,"3","5","y","redeployed before this deploy"," larva 1040","","","",1,"rotated",408,330.511403015313,4.87390169008951,0.859120423187564,0.0797203673656896,0.605203420221676,0.394796579778324,2.41025397732241e-28,TRUE,408,206.465813938034,92.0412890237379,0.0435889511080727,0.0700389468109477,0.978210698985297,0.0217893010147031,0.823898740313213,FALSE,408,51.5616874715481,0.419117647058824,408,0.423850689104975,0.3399620669651,0.341673510622713,0.316859014337297,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/201/stats.csv",48,85.759,85.915,85.735,463.288888888889,512,432,85,0.394366342465595,0.394796579778324,FALSE,372.35451538703,TRUE,2016-07-14 11:00:00,-4.48859698468698,250.511403015313,16.815663,-88.082242,2016-07-14 17:00:00,14.5080583001326,69.2246525680416
"40","204","7/15/2016","7/15/2016","7/15/2016","8:50:00","9:10:00",-82,83,FALSE,"A","9",7,22,"21","41","204",16.8182,-88.0743833333333,16.8187166666667,-88.0740666666667,"mixed","2",90,2,"ebb","near","near","182","183",28,125,"5","5","y","larva 845","","","","",1,"rotated",360,77.7945597031925,10.3797026462406,0.415826467090832,0.0769534547785257,0.79644921541424,0.20355078458576,3.32757484862503e-07,TRUE,340,229.798984936601,30.1112596240254,0.146132765736729,0.0770036159291964,0.927127960804625,0.0728720391953751,0.164390005367883,FALSE,323,51.4693690156716,0.479876160990712,340,0.757517325233812,0.338279493487805,0.727502612093434,0.322620011004247,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/204/stats.csv",49,87.114,87.186,87.004,1360.87912087912,1984,768,87,0.1926903976427,0.20355078458576,FALSE,169.900516393886,TRUE,2016-07-15 09:00:00,49.7945597031925,-12.2054402968075,16.815663,-88.082242,2016-07-15 15:00:00,42.2565380787158,76.6575765832048
"41","206","7/15/2016","7/15/2016","7/15/2016","9:26:00","9:46:00",-74,89,FALSE,"A","9",8,22,"21","41","206",16.8194333333333,-88.07425,16.8198333333333,-88.07415,"mixed","2",90,2,"ebb","near","near","184","185",12,98,"5","5","y","larva 919","","","","",1,"rotated",405,62.7142471204535,2.24721409907051,2.20331863355735,0.133439559498039,0.270546129734198,0.729453870265802,2.56332298789242e-94,TRUE,400,308.284626516482,21.6072771762209,0.187915487724218,0.0711789130933476,0.906454537493924,0.0935454625060757,0.0301882826325265,TRUE,396,49.9945331382213,0.441919191919192,400,0.620558176129708,0.320083679484848,0.596199603922442,0.329281781674601,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/206/stats.csv",50,87.236,87.368,87.186,1584.17582417582,2304,864,89,0.717876578121112,0.729453870265802,FALSE,218.50198814967,TRUE,2016-07-15 09:36:00,50.7142471204535,-27.2857528795465,16.815663,-88.082242,2016-07-15 15:36:00,33.8709920968731,76.7367453451191
"42","208","7/15/2016","7/15/2016","7/15/2016","10:01:00","10:21:00",-65,91,FALSE,"A","9",2,22,"21","41","208",16.8205333333333,-88.0742833333333,16.8210166666667,-88.07415,"clear","1",90,2,"ebb","near","near","186","187",14,109,"4","3","y","larva 954","","","","",1,"rotated",357,244.141006060637,3.12113091824654,1.55119559072051,0.108628044651674,0.389826593568369,0.610173406431631,1.8864546511314e-58,TRUE,339,225.169699406921,79.6599759779602,0.0552561292687902,0.0768535098431558,0.972382474386205,0.0276175256137949,0.772159072726562,FALSE,324,70.94815705912,0.617283950617284,339,0.635129368280925,0.445896409165704,0.565355165896432,0.438157763212301,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/208/stats.csv",51,87.366,87.368,87.186,1909.45054945055,3072,896,91,0.57119127792544,0.610173406431631,FALSE,176.241152084293,TRUE,2016-07-15 10:11:00,230.141006060637,154.141006060637,16.815663,-88.082242,2016-07-15 16:11:00,25.7309299956094,75.8033845856443
"43","210","7/15/2016","7/15/2016","7/15/2016","10:41:00","11:01:00",-56,94,FALSE,"A","9",3,22,"21","41","210",16.8219333333333,-88.0741333333333,16.8226,-88.0739666666667,"mixed","2",80,2,"ebb","near","near","188","189",14,123,"5","5","y","larva 1031","","","","",1,"rotated",388,112.438157578093,7.90156636599675,0.529547999131262,0.0755739937548368,0.74406569439292,0.25593430560708,9.17151079453069e-12,TRUE,380,150.869687317023,46.3752812043817,0.0896762369418538,0.072657018457988,0.955206893610051,0.0447931063899491,0.466526476618952,FALSE,372,44.8503293367458,0.387096774193548,380,0.66221241125934,0.482162231564336,0.562920961929007,0.309824962266019,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/210/stats.csv",52,87.4208131868132,87.552,87.186,1991.03296703297,3712,512,93,0.270856952591976,0.25593430560708,TRUE,186.230546232553,TRUE,2016-07-15 10:51:00,98.438157578093,32.438157578093,16.815663,-88.082242,2016-07-15 16:51:00,16.5214471766661,71.7819142955662
"44","215","7/16/2016","7/16/2016","7/16/2016","10:40:00","11:00:00",-68,95,FALSE,"A","18",4,6,"5","56","215",16.8210666666667,-88.0729833333333,16.8219833333333,-88.0735166666667,"mixed","4",70,3,"ebb","near","near","193","194",330,8,"5","5","y","larva 1026"," drop 1028","","","",1,"rotated",232,261.258693665199,2.05318901123236,3.9042194954336,0.325643734748007,0.139083994137384,0.860916005862616,2.09795766630588e-75,TRUE,221,353.719688720744,45.4600046605285,0.120005827268668,0.0953871883482827,0.940104842384617,0.0598951576153828,0.452565846557096,FALSE,211,59.9775419402485,0.497630331753554,221,0.557959521837849,0.317825427801338,0.515712846720301,0.257963445572309,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/215/stats.csv",53,86.4387777777778,86.459,86.277,869.688888888889,1280,240,97,0.846218071975963,0.860916005862616,FALSE,110.01022680213,TRUE,2016-07-16 10:50:00,-68.741306334801,191.258693665199,16.815663,-88.082242,2016-07-16 16:50:00,16.7342918231461,72.5567480812526
"45","217","7/16/2016","7/16/2016","7/16/2016","11:26:00","11:46:00",-57,96,FALSE,"A","18",8,4,"11","64","217",16.8234166666667,-88.0731333333333,16.8243333333333,-88.0737666666667,"clear","4",80,3,"ebb","near","near","195","glitched",NA,1,"4","4","y","larva 1112"," drop 1113","","","",1,"rotated",347,216.031116105375,4.24744401866443,1.09481997889751,0.0930165984485399,0.518972724906063,0.481027275093937,1.34865282720948e-35,TRUE,326,83.5241570005113,101.434548365416,0.0442482463909307,0.0783547992820999,0.977881289660029,0.0221187103399715,0.852577320711305,FALSE,309,43.3273521006379,0.362459546925566,326,0.470938906956991,0.249836066185296,0.458093446799807,0.234354512745291,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/217/stats.csv",54,86.459,86.459,86.459,1015.11111111111,1344,704,99,0.491399140630281,0.481027275093937,FALSE,236.684308746258,TRUE,2016-07-16 11:36:00,NA,136.031116105375,16.815663,-88.082242,2016-07-16 17:36:00,6.81077203531807,50.4264609274989
"46","223","7/18/2016","7/18/2016","7/18/2016","10:39:00","10:59:00",-88,218,FALSE,"A","18",5,8,"8","59","223",16.8234333333333,-88.0730166666667,NA,NA,"mixed","2",70,2,"ebb","near","near","201","202",348,2,"5","5","y","larva 2017"," drop 1029"," unsure about end waypoint","","",1,"rotated",80,183.524420968097,1.49713991299704,18.8145914551225,2.93267521292916,0.0269480007562322,0.973051999243768,1.26984216119101e-33,TRUE,71,158.876214693958,29.1782043757767,0.331821652862025,0.171302479331687,0.836330283641764,0.163669716358236,0.149279916721987,FALSE,65,72.2571841500878,0.584615384615385,71,0.340889256606059,0.243086891618935,0.306774338380707,0.208625689390584,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/223/stats.csv",56,86.4610222222222,86.641,86.459,1218.84444444444,1536,864,101,0.971341515204813,0.973051999243768,FALSE,35.4666003704598,TRUE,2016-07-18 10:49:00,-164.475579031903,113.524420968097,16.815663,-88.082242,2016-07-18 16:49:00,16.9310060810259,73.9600683965601
"47","227","7/19/2016","7/19/2016","7/19/2016","9:42:00","10:02:00",-64,265,FALSE,"A","18",8,8,"14","63","227",16.8183666666667,-88.0724,16.81845,-88.0725333333333,"light clouds","2",80,2,"ebb","near","near","2041","205",296,32,"5","5","y","larva 935"," drop 937","","","",1,"rotated",410,183.258970135995,0.649090634398682,19.5110139944291,1.34412613396036,0.0259725994528137,0.974027400547186,1.17097430213368e-169,TRUE,409,78.2198858751164,47.2033196897291,0.0849178556973785,0.0700229105543026,0.957579297754231,0.0424207022457694,0.479025218169815,FALSE,408,84.8058225212319,0.696078431372549,409,0.208422173451698,0.14328901432559,0.183643209870182,0.128762390952937,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/227/stats.csv",57,86.4226,86.459,86.277,599.111111111111,992,480,102,0.968570511130939,0.974027400547186,FALSE,159.060138791151,TRUE,2016-07-19 09:52:00,-112.741029864005,103.258970135995,16.815663,-88.082242,2016-07-19 15:52:00,30.1925726844745,77.9177574609568
"48","229","7/19/2016","7/19/2016","7/19/2016","10:23:00","10:43:00",-74,266,FALSE,"A","18",3,8,"14","63","229",16.8180166666667,-88.0725833333333,16.81775,-88.0727833333333,"cloudy","2",80,2,"ebb","near","near","206","207",218,91,"5","5","y","larva 1011"," drop 1013","","","",1,"rotated",397,238.067026427007,5.59838139504727,0.751015551358073,0.0784946667721916,0.648452547024367,0.351547452975633,4.9203723251675e-22,TRUE,395,159.470326471405,127.113466292683,0.0320756483851358,0.0711705335235046,0.983964238012563,0.0160357619874365,0.903415646180739,FALSE,393,41.5817570919171,0.32824427480916,395,0.573331752926512,0.298851703448531,0.543439682599765,0.261402138997922,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/229/stats.csv",58,86.5439333333333,86.823,86.459,860.088888888889,1856,576,104,0.352685684388649,0.351547452975633,FALSE,173.663369994565,TRUE,2016-07-19 10:33:00,20.067026427007,158.067026427007,16.815663,-88.082242,2016-07-19 16:33:00,20.6207691346831,76.2787344869264
"49","234","7/20/2016","7/20/2016","7/20/2016","11:09:00","11:29:00",-72,272,FALSE,"A","18",3,10,"2","55","234",16.8205666666667,-88.07205,16.8212166666667,-88.0722166666667,"cloudy","2",120,2,"ebb","near","near","212","213",348,129,"5","5","y","larva 1058"," drop 1059","","","",1,"rotated",370,172.41050922717,13.6031246205471,0.311534498788436,0.0748598064640654,0.846091608888102,0.153908391111898,0.000156182813375041,TRUE,368,272.712887097177,161.043746915432,0.0262294103322127,0.0737304878570578,0.986886422539642,0.0131135774603581,0.938677361980708,FALSE,366,68.9203316661231,0.64207650273224,368,0.649141761643664,0.330505690060746,0.611030661189073,0.34382893036699,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/234/stats.csv",59,85.915,85.915,85.915,260.888888888889,272,248,107,0.102876602092083,0.153908391111898,FALSE,232.28048280626,TRUE,2016-07-20 11:19:00,-175.58949077283,52.41050922717,16.815663,-88.082242,2016-07-20 17:19:00,10.0564233876894,68.0118607063542
"50","240","7/20/2016","7/20/2016","7/20/2016","14:13:00","14:44:00",-66,89,FALSE,"A","18",5,10,"2","55","240",16.8188166666667,NA,16.8215666666667,-88.0737333333333,"cloudy","2",90,2,"ebb","near","near","218","219",342,34,"5","5","y","larva 1359"," drop 1401"," end wp a little off","","",1,"rotated",372,184.970711625937,3.80294494685699,1.19416717104936,0.0929685274604039,0.485846631197896,0.514153368802104,1.95734226289305e-43,TRUE,372,144.979086776526,45.2154459501417,0.0929637665065336,0.0734423763225046,0.953568257919542,0.0464317420804582,0.448432422988495,FALSE,372,52.5035703969466,0.510752688172043,372,0.440772682178698,0.286759929061765,0.391715031838619,0.178357554908986,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/240/stats.csv",60,85.903,85.915,85.735,293.155555555556,352,272,111,0.472735388635451,0.514153368802104,FALSE,142.446506887765,TRUE,2016-07-20 14:23:00,-157.029288374063,94.970711625937,16.815663,-88.082242,2016-07-20 20:23:00,34.2914197592454,281.55284157918
"51","246","7/24/2016","7/24/2016","7/24/2016","14:28:00","14:48:00",-64,308,FALSE,"A","18",7,18,"9","47","246",16.834,-88.0668,16.8356166666667,-88.0668333333333,"mixed","3",90,3,"ebb","far","far","223","224",359,37,"5","5","y","larva 1418"," drop 1420","","","",1,"rotated",390,101.480868016744,13.0986103444349,0.315172856375066,0.0729456994670572,0.844337564944175,0.155662435055825,7.86888147241909e-05,TRUE,360,218.455848850805,21.4206666730685,0.199863349084193,0.0750939286814662,0.900563964106865,0.0994360358931354,0.028452789207404,TRUE,334,70.0691320249017,0.601796407185629,360,0.511919011239481,0.309883155097585,0.455214558344888,0.268947310645963,0,"E:/Belize_DISC_2016/DATA/DISC_A/deployments/246/stats.csv",61,86.097,86.097,86.097,454.755555555556,496,368,114,0.170446412566466,0.155662435055825,TRUE,228.946780974781,TRUE,2016-07-24 14:38:00,-257.519131983256,11.480868016744,16.815663,-88.082242,2016-07-24 20:38:00,37.8073510841047,280.272423502696
